"","X","state","pollster","start.date","end.date","entry.date.time..et.","number.of.observations","population","mode","obama","romney","undecided","other","pollster.url","source.url","partisan","affiliation","question.text","question.iteration","other.nonas","decided.total","romney.defs","obama.defs","other.defs"
"580",581,"--","PPP (D)","2009-10-16","2009-10-19","2009-10-22T08:16:05Z",766,"Registered Voters","Automated Phone",48,40,12,NA,"http://elections.huffingtonpost.com/pollster/polls/ppp-d-6370","http://www.publicpolicypolling.com/pdf/surveys/2009_Archives/PPP_Release_National_1022424.pdf","Pollster","Dem",NA,1,0,88,45.4545454545455,54.5454545454545,NA
"581",582,"--","PPP (D)","2009-09-21","2009-09-21","2009-09-24T10:45:45Z",621,"Registered Voters","Automated Phone",48,39,13,NA,"http://elections.huffingtonpost.com/pollster/polls/ppp-d-6144","http://www.publicpolicypolling.com/pdf/surveys/2009_Archives/PPP_Release_National_9241023.pdf","Pollster","Dem",NA,1,0,87,44.8275862068966,55.1724137931034,NA
"582",583,"--","Clarus","2009-08-14","2009-08-18","2010-11-08T11:11:21Z",1003,"Registered Voters","Live Phone",47,38,15,NA,"http://elections.huffingtonpost.com/pollster/polls/clarus-10560","http://www.clarusrg.com/press_releases/2009/Obam-Aug09-Clarus-poll-aug24%20ppt.pdf","Nonpartisan","None",NA,1,0,85,44.7058823529412,55.2941176470588,NA
"583",584,"--","PPP (D)","2009-08-14","2009-08-17","2009-08-20T08:31:37Z",909,"Registered Voters","Automated Phone",47,40,12,NA,"http://elections.huffingtonpost.com/pollster/polls/ppp-d-5880","http://www.publicpolicypolling.com/pdf/surveys/2009_Archives/PPP_Release_National_820.pdf","Pollster","Dem",NA,1,0,87,45.9770114942529,54.0229885057471,NA
"584",585,"--","Rasmussen","2009-07-18","2009-07-19","2010-11-08T11:05:08Z",1000,"Likely Voters","Automated Phone",45,45,3,7,"http://elections.huffingtonpost.com/pollster/polls/rasmussen-10559","http://www.rasmussenreports.com/public_content/politics/elections2/election_2012/2012_match_ups_obama_romney_tied_at_45_obama_48_palin_42","Nonpartisan","None",NA,1,7,97,46.3917525773196,46.3917525773196,7.21649484536082
"585",586,"--","PPP (D)","2009-07-15","2009-07-16","2010-11-08T11:02:37Z",577,"Registered Voters","Automated Phone",49,40,11,NA,"http://elections.huffingtonpost.com/pollster/polls/ppp-d-10558","http://www.publicpolicypolling.com/pdf/surveys/2009_Archives/PPP_Release_National_720.pdf","Pollster","Dem",NA,1,0,89,44.9438202247191,55.0561797752809,NA
"586",587,"--","PPP (D)","2009-06-12","2009-06-16","2010-11-08T10:58:00Z",638,"Registered Voters","Automated Phone",48,40,12,NA,"http://elections.huffingtonpost.com/pollster/polls/ppp-d-10557","http://www.publicpolicypolling.com/pdf/surveys/2009_Archives/PPP_Release_National_618.pdf","Pollster","Dem",NA,1,0,88,45.4545454545455,54.5454545454545,NA
"587",588,"--","PPP (D)","2009-05-14","2009-05-18","2010-11-08T10:49:08Z",1000,"Registered Voters","Automated Phone",53,35,12,NA,"http://elections.huffingtonpost.com/pollster/polls/ppp-d-10556","http://www.publicpolicypolling.com/pdf/surveys/2009_Archives/PPP_Release_National_521.pdf","Pollster","Dem",NA,1,0,88,39.7727272727273,60.2272727272727,NA
"588",589,"--","PPP (D)","2009-04-17","2009-04-19","2010-11-08T10:45:18Z",686,"Registered Voters","Automated Phone",50,39,11,NA,"http://elections.huffingtonpost.com/pollster/polls/ppp-d-10555","http://www.publicpolicypolling.com/pdf/surveys/2009_Archives/PPP_Release_National_423.pdf","Pollster","Dem",NA,1,0,89,43.8202247191011,56.1797752808989,NA
"589",590,"--","PPP (D)","2009-03-13","2009-03-15","2010-11-08T10:36:31Z",1403,"Registered Voters","Automated Phone",44,44,12,NA,"http://elections.huffingtonpost.com/pollster/polls/ppp-d-10554","http://www.publicpolicypolling.com/pdf/PPP_Release_National_318.pdf","Pollster","Dem",NA,1,0,88,50,50,NA
"590",591,"WI","PPP (D)","2012-11-02","2012-11-03","2012-11-03T21:43:24Z",1256,"Likely Voters","Automated Phone",51,48,1,NA,"http://elections.huffingtonpost.com/pollster/polls/ppp-d-16530","http://www.publicpolicypolling.com/pdf/2011/PPP_Release_PAWI_1103.pdf","Pollster","Dem",NA,1,0,99,48.4848484848485,51.5151515151515,NA
"591",592,"WI","Angus-Reid","2012-11-01","2012-11-03","2012-11-05T15:20:05Z",454,"Likely Voters","Internet",53,46,NA,1,"http://elections.huffingtonpost.com/pollster/polls/angus-reid-16648","http://www.angus-reid.com/polls/47611/obama-extends-advantage-over-romney-in-wisconsin/","Nonpartisan","None",NA,1,1,100,46,53,1
"592",593,"WI","YouGov","2012-10-31","2012-11-03","2012-11-04T16:43:21Z",1225,"Likely Voters","Internet",50,46,3,1,"http://elections.huffingtonpost.com/pollster/polls/yougov-16588","http://today.yougov.com/news/2012/11/04/wisconsin/","Nonpartisan","None",NA,1,1,97,47.4226804123711,51.5463917525773,1.03092783505155
"593",594,"WI","Grove Insight (D-Project New America/USAction)","2012-11-01","2012-11-02","2012-11-03T12:28:48Z",500,"Likely Voters","Live Phone",48,42,8,2,"http://elections.huffingtonpost.com/pollster/polls/grove-insight-d-project-new-america-usaction-16503","http://projectnewamerica.com/latest/obama-six-points-wisconsin","Sponsor","Dem",NA,1,2,92,45.6521739130435,52.1739130434783,2.17391304347826
"594",595,"WI","We Ask America","2012-10-30","2012-11-01","2012-11-02T15:59:03Z",1210,"Likely Voters","Automated Phone",52,45,NA,4,"http://elections.huffingtonpost.com/pollster/polls/we-ask-america-16473","http://weaskamerica.com/2012/11/02/hot-off-the-presses-2/","Nonpartisan","None",NA,1,4,101,44.5544554455446,51.4851485148515,3.96039603960396
"595",596,"WI","Wenzel Strategies (R-Citizens United)","2012-10-30","2012-10-31","2012-11-01T14:15:24Z",1074,"Likely Voters","Live Phone",49,47,NA,NA,"http://elections.huffingtonpost.com/pollster/polls/wenzel-strategies-r-citizens-united-16431","http://thehill.com/blogs/ballot-box/presidential-races/265355-gop-pollster-romney-up-in-ohio-closing-in-wisconsin","Sponsor","Rep",NA,1,0,96,48.9583333333333,51.0416666666667,NA
"596",597,"WI","Pulse Opinion Research/Let Freedom Ring (R)","2012-10-30","2012-10-30","2012-11-04T20:12:25Z",1000,"Likely Voters","Automated Phone",49,48,2,1,"http://elections.huffingtonpost.com/pollster/polls/pulse-opinion-research-let-freedom-ring-r-16605","http://www.letfreedomringusa.com/downloads/2012_10_30%20-%20LFR%20Pulse%20(Week%205)%20-%20WI.pdf","Sponsor","Rep",NA,1,1,98,48.9795918367347,50,1.02040816326531
"597",598,"WI","PPP (D-Health Care for America Now)","2012-10-29","2012-10-30","2012-10-31T08:54:05Z",825,"Likely Voters","Automated Phone",51,46,3,NA,"http://elections.huffingtonpost.com/pollster/polls/ppp-d-health-care-for-america-now-16352","http://www.publicpolicypolling.com/pdf/2011/IowaWisconsinPollingMemo103112.pdf","Sponsor","Dem",NA,1,0,97,47.4226804123711,52.5773195876289,NA
"598",599,"WI","Rasmussen","2012-10-29","2012-10-29","2012-11-01T12:43:22Z",750,"Likely Voters","Automated Phone",49,49,2,NA,"http://elections.huffingtonpost.com/pollster/polls/rasmussen-16423","http://www.rasmussenreports.com/public_content/politics/elections/election_2012/election_2012_presidential_election/wisconsin/election_2012_wisconsin_president","Nonpartisan","None",NA,1,0,98,50,50,NA
"599",600,"WI","NBC/WSJ/Marist","2012-10-28","2012-10-29","2012-11-01T06:46:59Z",1065,"Likely Voters","Live Phone",49,46,3,2,"http://elections.huffingtonpost.com/pollster/polls/nbc-wsj-marist-16397","http://msnbcmedia.msn.com/i/MSNBC/Sections/A_Politics/Wisconsin_poll.pdf","Nonpartisan","None",NA,1,2,97,47.4226804123711,50.5154639175258,2.06185567010309
"600",601,"WI","St Norbert","2012-10-25","2012-10-29","2012-11-01T14:41:14Z",402,"Likely Voters","Live Phone",52,43,NA,NA,"http://elections.huffingtonpost.com/pollster/polls/st-norbert-16432","http://www.snc.edu/sri/docs/2012/2012wisconsinsurvey.pdf","Nonpartisan","None",NA,1,0,95,45.2631578947368,54.7368421052632,NA
"601",602,"WI","Marquette Law School","2012-10-25","2012-10-28","2012-10-31T15:59:16Z",1243,"Likely Voters","Live Phone",51,43,3,NA,"http://elections.huffingtonpost.com/pollster/polls/marquette-law-school-16383","https://law.marquette.edu/poll/2012/10/31/marquette-law-school-poll-finds-obama-ahead-in-wisconsin-baldwin-with-slight-edge-in-close-senate-race/","Nonpartisan","None",NA,1,0,94,45.7446808510638,54.2553191489362,NA
"602",603,"WI","Rasmussen","2012-10-25","2012-10-25","2012-10-26T11:09:46Z",500,"Likely Voters","Automated Phone",49,49,2,1,"http://elections.huffingtonpost.com/pollster/polls/rasmussen-16185","http://www.rasmussenreports.com/public_content/politics/elections/election_2012/election_2012_presidential_election/wisconsin/election_2012_wisconsin_president","Nonpartisan","None",NA,1,1,99,49.4949494949495,49.4949494949495,1.01010101010101
"603",604,"WI","Grove Insight (D-Project New America)","2012-10-24","2012-10-25","2012-10-28T09:24:50Z",500,"Likely Voters","Live Phone",48,43,9,NA,"http://elections.huffingtonpost.com/pollster/polls/grove-insight-d-project-new-america-16233","http://projectnewamerica.com/latest/obama-expands-lead-wisconsin","Pollster","Dem",NA,1,0,91,47.2527472527472,52.7472527472528,NA
"604",605,"WI","PPP (D-Health Care for America Now)","2012-10-23","2012-10-24","2012-10-25T13:59:32Z",827,"Likely Voters","Automated Phone",51,45,4,NA,"http://elections.huffingtonpost.com/pollster/polls/ppp-d-health-care-for-america-now-16159","http://www.publicpolicypolling.com/pdf/2011/IowaWisconsinPollingMemo102512.pdf","Sponsor","Dem",NA,1,0,96,46.875,53.125,NA
"605",606,"WI","Angus-Reid","2012-10-18","2012-10-20","2012-10-22T11:09:24Z",469,"Likely Voters","Internet",51,46,NA,3,"http://elections.huffingtonpost.com/pollster/polls/angus-reid-16021","http://www.angus-reid.com/wp-content/uploads/2012/10/2012.10.22_Wisconsin.pdf","Nonpartisan","None",NA,1,3,100,46,51,3
"606",607,"WI","Rasmussen","2012-10-18","2012-10-18","2012-10-19T14:01:39Z",500,"Likely Voters","Automated Phone",50,48,0,1,"http://elections.huffingtonpost.com/pollster/polls/rasmussen-15960","http://www.rasmussenreports.com/public_content/politics/elections/election_2012/election_2012_presidential_election/wisconsin/election_2012_wisconsin_president","Nonpartisan","None",NA,1,1,99,48.4848484848485,50.5050505050505,1.01010101010101
"607",608,"WI","Grove Insight (D-Project New America)","2012-10-17","2012-10-18","2012-10-20T22:06:55Z",500,"Likely Voters","Live Phone",47,44,8,2,"http://elections.huffingtonpost.com/pollster/polls/grove-insight-d-project-new-america-15994","http://www.scribd.com/doc/110573377/PNA-WI-Memo-10-19-2012","Pollster","Dem",NA,1,2,93,47.3118279569892,50.5376344086022,2.1505376344086
"608",609,"WI","Mason-Dixon","2012-10-15","2012-10-17","2012-10-24T17:35:17Z",625,"Likely Voters","Live Phone",48,46,NA,NA,"http://elections.huffingtonpost.com/pollster/polls/mason-dixon-16127","http://www.realclearpolitics.com/articles/2012/10/22/obama_romney_neck-and-neck_in_wisconsin_115888.html","Nonpartisan","None",NA,1,0,94,48.936170212766,51.063829787234,NA
"609",610,"WI","NBC/WSJ/Marist","2012-10-15","2012-10-17","2012-10-18T18:38:11Z",1013,"Likely Voters","Live Phone",51,45,3,1,"http://elections.huffingtonpost.com/pollster/polls/nbc-wsj-marist-15938","http://msnbcmedia.msn.com/i/MSNBC/Sections/A_Politics/_Today_Stories_Teases/NBC-News-WSJ-Marist-Poll-Wisconsin-October-18.pdf","Nonpartisan","None",NA,1,1,97,46.3917525773196,52.5773195876289,1.03092783505155
"610",611,"WI","Pulse Opinion Research/Let Freedom Ring (R)","2012-10-15","2012-10-15","2012-10-23T13:18:54Z",1000,"Likely Voters","Automated Phone",50,47,2,1,"http://elections.huffingtonpost.com/pollster/polls/pulse-opinion-research-let-freedom-ring-r-16079","http://www.letfreedomringusa.com/downloads/2012_10_15%20-%20LFR%20Pulse%20(Week%203)%20-%20WI.pdf","Sponsor","Rep",NA,1,1,98,47.9591836734694,51.0204081632653,1.02040816326531
"611",612,"WI","Marquette Law School","2012-10-11","2012-10-14","2012-10-17T13:33:19Z",870,"Likely Voters","Live Phone",49,48,2,NA,"http://elections.huffingtonpost.com/pollster/polls/marquette-law-school-15886","https://law.marquette.edu/poll/2012/10/17/marquette-law-school-poll-finds-presidential-and-senate-races-tied-in-wisconsin/","Nonpartisan","None",NA,1,0,97,49.4845360824742,50.5154639175258,NA
"612",613,"WI","YouGov","2012-10-04","2012-10-11","2012-10-16T20:14:58Z",638,"Likely Voters","Internet",51,47,2,NA,"http://elections.huffingtonpost.com/pollster/polls/yougov-15850","http://today.yougov.com/news/2012/10/16/wisconsin/","Nonpartisan","None",NA,1,0,98,47.9591836734694,52.0408163265306,NA
"613",614,"WI","Rasmussen","2012-10-09","2012-10-09","2012-10-10T13:29:03Z",500,"Likely Voters","Automated Phone",51,49,NA,NA,"http://elections.huffingtonpost.com/pollster/polls/rasmussen-15660","http://www.rasmussenreports.com/public_content/politics/elections/election_2012/election_2012_presidential_election/wisconsin/election_2012_wisconsin_president","Nonpartisan","None",NA,1,0,100,49,51,NA
"614",615,"WI","Quinnipiac/NYT/CBS","2012-10-04","2012-10-09","2012-10-11T05:27:33Z",1327,"Likely Voters","Live Phone",50,47,3,NA,"http://elections.huffingtonpost.com/pollster/polls/quinnipiac-nyt-cbs-15682","http://www.nytimes.com/interactive/2012/10/11/us/politics/qunnipiac-new-york-times-cbs-poll-results.html","Nonpartisan","None",NA,1,0,97,48.4536082474227,51.5463917525773,NA
"615",616,"WI","Pulse Opinion Research/Let Freedom Ring (R)","2012-10-08","2012-10-08","2012-10-12T06:31:41Z",1000,"Likely Voters","Automated Phone",50,46,2,2,"http://elections.huffingtonpost.com/pollster/polls/pulse-opinion-research-let-freedom-ring-r-15721","http://www.letfreedomringusa.com/downloads/2012_10_08-LFRPulseWeek2-WIv2.pdf","Sponsor","Rep",NA,1,2,98,46.9387755102041,51.0204081632653,2.04081632653061
"616",617,"WI","PPP (D)","2012-10-04","2012-10-06","2012-10-06T22:08:42Z",979,"Likely Voters","Automated Phone",49,47,3,NA,"http://elections.huffingtonpost.com/pollster/polls/ppp-d-15566","http://www.publicpolicypolling.com/pdf/2011/PPP_Release_WI_1006.pdf","Pollster","Dem",NA,1,0,96,48.9583333333333,51.0416666666667,NA
"617",618,"WI","Pulse Opinion Research/Let Freedom Ring (R)","2012-10-01","2012-10-01","2012-10-12T09:02:24Z",1000,"Likely Voters","Automated Phone",51,44,2,3,"http://elections.huffingtonpost.com/pollster/polls/pulse-opinion-research-let-freedom-ring-r-15725","http://www.letfreedomringusa.com/downloads/2012_10_01LFRPulseWIv2.pdf","Sponsor","Rep",NA,1,3,98,44.8979591836735,52.0408163265306,3.06122448979592
"618",619,"WI","JZ Analytics","2012-09-29","2012-09-30","2012-10-03T12:48:47Z",414,"Likely Voters","Internet",49,39,11,NA,"http://elections.huffingtonpost.com/pollster/polls/jz-analytics-15492","http://www.jzanalytics.com/","Nonpartisan","None",NA,1,0,88,44.3181818181818,55.6818181818182,NA
"619",620,"WI","Marquette Law School","2012-09-27","2012-09-30","2012-10-03T14:30:28Z",894,"Likely Voters","Live Phone",53,42,3,NA,"http://elections.huffingtonpost.com/pollster/polls/marquette-law-school-15500","https://law.marquette.edu/poll/wp-content/uploads/2012/10/MLSP12_Toplines.pdf","Nonpartisan","None",NA,1,0,95,44.2105263157895,55.7894736842105,NA
"620",621,"WI","We Ask America","2012-09-20","2012-09-23","2012-09-24T10:08:21Z",1238,"Likely Voters","Automated Phone",53,41,5,1,"http://elections.huffingtonpost.com/pollster/polls/we-ask-america-15258","http://weaskamerica.com/2012/09/24/big-cheese/","Nonpartisan","None",NA,1,1,95,43.1578947368421,55.7894736842105,1.05263157894737
"621",622,"WI","PPP (D)","2012-09-18","2012-09-19","2012-09-20T12:18:34Z",842,"Likely Voters","Automated Phone",52,45,3,NA,"http://elections.huffingtonpost.com/pollster/polls/ppp-d-15168","http://www.publicpolicypolling.com/pdf/2011/PPP_Release_WI_92012.pdf","Pollster","Dem",NA,1,0,97,46.3917525773196,53.6082474226804,NA
"622",623,"WI","NBC/WSJ/Marist","2012-09-16","2012-09-18","2012-09-21T11:06:05Z",968,"Likely Voters","Live Phone",50,45,4,1,"http://elections.huffingtonpost.com/pollster/polls/nbc-wsj-marist-15192","http://msnbcmedia.msn.com/i/MSNBC/Sections/A_Politics/_Today_Stories_Teases/NBC_Iowa.pdf","Nonpartisan","None",NA,1,1,96,46.875,52.0833333333333,1.04166666666667
"623",624,"WI","Rasmussen","2012-09-17","2012-09-17","2012-09-20T12:59:30Z",500,"Likely Voters","Automated Phone",49,46,2,2,"http://elections.huffingtonpost.com/pollster/polls/rasmussen-15170","http://www.rasmussenreports.com/public_content/politics/elections/election_2012/election_2012_presidential_election/wisconsin/election_2012_wisconsin_president","Nonpartisan","None",NA,1,2,97,47.4226804123711,50.5154639175258,2.06185567010309
"624",625,"WI","Quinnipiac/NYT/CBS","2012-09-11","2012-09-17","2012-09-19T06:18:10Z",1485,"Likely Voters","Live Phone",51,45,3,1,"http://elections.huffingtonpost.com/pollster/polls/quinnipiac-nyt-cbs-15118","http://www.cbsnews.com/8301-250_162-57515519/poll-obama-leads-in-virginia-wisconsin-tight-in-colorado/?pageNum=4&tag=contentMain;contentBody","Nonpartisan","None",NA,1,1,97,46.3917525773196,52.5773195876289,1.03092783505155
"625",626,"WI","Marquette Law School","2012-09-13","2012-09-16","2012-09-19T13:59:07Z",601,"Likely Voters","Live Phone",54,40,5,NA,"http://elections.huffingtonpost.com/pollster/polls/marquette-law-school-15139","https://law.marquette.edu/poll/wp-content/uploads/2012/09/MLSP11_Toplines.pdf","Nonpartisan","None",NA,1,0,94,42.5531914893617,57.4468085106383,NA
"626",627,"WI","YouGov","2012-09-07","2012-09-14","2012-09-20T11:52:09Z",753,"Likely Voters","Internet",48,47,4,1,"http://elections.huffingtonpost.com/pollster/polls/yougov-15165","http://cdn.yougov.com/cumulus_uploads/document/4vk6ivycx3/cbsTabs_WI.pdf","Nonpartisan","None",NA,1,1,96,48.9583333333333,50,1.04166666666667
"627",628,"WI","PPP (D-Democracy for America)","2012-09-12","2012-09-13","2012-09-17T13:23:45Z",959,"Likely Voters","Automated Phone",49,48,4,NA,"http://elections.huffingtonpost.com/pollster/polls/ppp-d-democracy-for-america-15084","http://www.democracyforamerica.com/press/2959-tammy-baldwin-takes-lead-in-wisconsin-two-polls-show-baldwin-ahead-of-republican-candidate-tommy-thompson","Sponsor","Dem",NA,1,0,97,49.4845360824742,50.5154639175258,NA
"628",629,"WI","Quinnipiac/NYT/CBS","2012-08-15","2012-08-21","2012-08-23T06:24:48Z",1190,"Likely Voters","Live Phone",49,47,3,1,"http://elections.huffingtonpost.com/pollster/polls/quinnipiac-nyt-cbs-14740","http://www.nytimes.com/interactive/2012/08/23/us/politics/23poll-docs.html","Nonpartisan","None",NA,1,1,97,48.4536082474227,50.5154639175258,1.03092783505155
"629",630,"WI","Marquette Law School","2012-08-16","2012-08-19","2012-08-22T14:18:57Z",576,"Likely Voters","Live Phone",49,46,4,NA,"http://elections.huffingtonpost.com/pollster/polls/marquette-law-school-14731","https://law.marquette.edu/poll/2012/08/22/marquette-law-school-poll-finds-tighter-presidential-race-after-ryan-selection/","Nonpartisan","None",NA,1,0,95,48.4210526315789,51.5789473684211,NA
"630",631,"WI","PPP (D)","2012-08-16","2012-08-19","2012-08-21T11:59:39Z",1308,"Likely Voters","Automated Phone",47,48,5,NA,"http://elections.huffingtonpost.com/pollster/polls/ppp-d-14711","http://www.publicpolicypolling.com/pdf/2011/PPP_Release_WI_082112.pdf","Pollster","Dem",NA,1,0,95,50.5263157894737,49.4736842105263,NA
"631",632,"WI","Rasmussen","2012-08-15","2012-08-15","2012-08-16T10:08:53Z",500,"Likely Voters","Automated Phone",47,48,2,3,"http://elections.huffingtonpost.com/pollster/polls/rasmussen-14672","http://www.rasmussenreports.com/public_content/politics/elections/election_2012/election_2012_presidential_election/wisconsin/election_2012_wisconsin_president","Nonpartisan","None",NA,1,3,98,48.9795918367347,47.9591836734694,3.06122448979592
