HINDI,County,Municipality,Reporting Unit,Registrants,Late Registrants,Election Day Registrants,Total Ballots,Total Voters,Paper Ballots,Optical Scan Ballots,DRE,Ballot Marking Device,Ballots Counted At,Total Election Inspectors,Split Shifts?,Difficulty Obtaining?,16-17,18-25,26-40,41-60,61-70,71+,Polling Place Name,Shared?,Provisional - Identification,Provisional - No DL,Counted,Rejected,Absentee Issued,Absentee In-Person,Absentee Not Returned,Absentee Undeliverable,Received by Election Day?,Counted?,Rejected2,Late (Received after the election),FWAB Received,FWAB Counted,FWAB Rejected,FWAB Late,Military Issued,Military Sent but not returned?,Military Undeliverable,Military Received by Election Day?,Military Counted,Military Rejected,Military Late,Overseas Issued,Overseas Sent but not returned?,Overseas Undeliverable,Overseas Received by Election Day?,Overseas Counted,Overseas Rejected,Overseas Late
52012,RACINE COUNTY,TOWN OF RAYMOND,Wards 1-6,2772,0,187,2452,2452,0,2452,0,0,Polling Place,23,Yes,3 Neither difficult nor easy,0,1,0,7,11,4,Town Hall,No,0,0,0,0,608,545,5,0,603,603,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
52016,RACINE COUNTY,TOWN OF WATERFORD,Wards 1-10,4259,5,269,3836,3836,0,3836,0,0,Polling Place,9,No,3 Neither difficult nor easy,0,0,0,5,4,0,Town Hall,No,0,0,0,0,2026,1663,13,2,2013,2013,0,4,0,0,0,0,6,6,0,5,5,0,0,1,1,0,0,0,0,0
52018,RACINE COUNTY,TOWN OF YORKVILLE,Wards 1-5,2054,55,181,1833,1833,0,1832,1,0,Polling Place,15,Yes,4 Somewhat easy,8,0,1,1,6,8,Union Grove Municipal Ctr,Yes,0,0,0,0,618,527,3,0,615,614,1,0,0,0,0,0,3,2,0,1,1,0,0,2,0,0,2,1,1,0
52104,RACINE COUNTY,VILLAGE OF CALEDONIA,"Wards 16,18-19",2233,20,170,1940,1940,0,1801,139,0,Polling Place,15,No,3 Neither difficult nor easy,0,0,0,0,6,9,Prince of Peace Church,No,1,0,0,1,444,383,1,0,443,443,0,0,0,0,0,0,4,0,0,4,3,1,0,0,0,0,0,0,0,0
52104,RACINE COUNTY,VILLAGE OF CALEDONIA,Ward 20,616,11,37,549,549,0,548,1,0,Polling Place,5,No,3 Neither difficult nor easy,0,0,0,0,0,3,2,Yes,0,0,0,0,200,178,2,0,198,198,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,3,3,0,0
52104,RACINE COUNTY,VILLAGE OF CALEDONIA,Wards 3-5,2816,50,157,2460,2460,0,2460,0,0,Polling Place,15,No,3 Neither difficult nor easy,0,0,0,3,7,5,Franksville Methodist,Yes,0,0,0,0,928,780,13,4,915,915,0,0,0,0,0,0,3,0,0,3,2,1,0,6,2,0,4,3,1,0
52104,RACINE COUNTY,VILLAGE OF CALEDONIA,Ward 3S,0,0,0,0,0,0,0,0,0,Polling Place,0,No,5 Very easy,0,0,0,0,0,0,Franksville Methodist,Yes,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
52104,RACINE COUNTY,VILLAGE OF CALEDONIA,Wards 6-8,2421,64,189,2153,2153,0,2152,1,0,Polling Place,15,No,3 Neither difficult nor easy,0,0,0,2,8,5,Grace Church,Yes,1,0,0,1,744,611,14,3,730,727,3,0,0,0,0,0,6,2,0,4,3,1,0,1,0,0,1,1,0,0
52104,RACINE COUNTY,VILLAGE OF CALEDONIA,"Wards 9-10,12-13",3459,77,282,2984,2984,0,2984,0,0,Polling Place,18,No,3 Neither difficult nor easy,0,0,0,4,7,7,Saint Andrew Church,No,2,0,1,1,1136,944,12,5,1124,1124,0,0,0,0,0,0,6,3,0,3,3,0,0,14,0,0,14,8,6,0
52104,RACINE COUNTY,VILLAGE OF CALEDONIA,"Wards 11,14-15,17",3380,58,235,2977,2977,0,2977,0,0,Polling Place,13,No,3 Neither difficult nor easy,0,0,0,4,5,4,East Side Community,No,1,0,0,1,984,794,10,7,974,974,0,0,0,0,0,0,4,0,0,4,4,0,0,3,0,0,3,3,0,0
52104,RACINE COUNTY,VILLAGE OF CALEDONIA,Wards 1-2,2139,39,169,1883,1883,0,1883,0,0,Polling Place,23,Yes,3 Neither difficult nor easy,0,0,0,0,13,10,Saint Louis Church,No,0,0,0,0,497,418,7,1,490,490,0,0,0,0,0,0,4,0,0,4,4,0,0,4,1,0,3,2,1,0
52121,RACINE COUNTY,VILLAGE OF ELMWOOD PARK,Ward 1,381,3,30,332,332,0,332,0,0,Polling Place,8,Yes,4 Somewhat easy,0,0,0,1,3,5,Taylor Complex Bldg 3,No,0,0,0,0,41,32,1,0,40,40,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0
52151,RACINE COUNTY,VILLAGE OF MOUNT PLEASANT,"Wards 18,23",968,29,95,785,788,0,715,70,0,Polling Place,9,Yes,1 Very difficult,0,0,0,4,5,0,Messiah Lutheran,No,0,0,0,0,314,241,2,0,302,299,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
52151,RACINE COUNTY,VILLAGE OF MOUNT PLEASANT,"Wards 19,21-22",2942,65,183,2436,2438,0,2293,143,0,Polling Place,23,Yes,1 Very difficult,0,0,0,10,13,0,Holy Cross Lutheran,No,0,0,0,0,1120,972,11,0,1109,1109,0,0,0,0,0,0,6,2,0,4,4,0,0,3,2,0,1,1,0,0
52151,RACINE COUNTY,VILLAGE OF MOUNT PLEASANT,"Wards 1,17,20",1794,29,95,1529,1527,0,1351,178,0,Polling Place,9,Yes,1 Very difficult,0,0,0,5,4,0,Messiah Lutheran,No,1,0,0,1,638,552,7,0,631,626,5,0,0,0,0,0,3,0,0,3,3,0,0,1,0,0,1,1,0,0
52151,RACINE COUNTY,VILLAGE OF MOUNT PLEASANT,"Wards 2-4,11",2795,76,289,2138,2139,0,1903,235,0,Polling Place,18,Yes,1 Very difficult,0,0,0,5,13,0,Fellowship Baptist,No,0,0,0,0,932,805,7,0,925,925,0,0,0,0,0,0,3,2,0,1,1,0,0,2,0,0,2,2,0,0
52151,RACINE COUNTY,VILLAGE OF MOUNT PLEASANT,Ward 5,953,28,68,813,812,0,715,98,0,Polling Place with Central Count Absentee,12,Yes,1 Very difficult,0,0,0,6,6,0,Racine Assembly,No,0,0,0,0,503,439,2,0,501,499,0,0,0,0,0,0,1,0,0,1,1,0,0,1,0,0,1,1,0,0
52151,RACINE COUNTY,VILLAGE OF MOUNT PLEASANT,Wards 6-8,2368,62,150,2029,2030,0,1877,152,0,Polling Place,12,Yes,1 Very difficult,0,0,0,6,6,0,Racine Assembly,No,0,0,0,0,1261,1052,11,0,1250,1245,0,2,0,0,0,0,4,1,0,3,3,0,0,1,0,0,1,1,0,0
52151,RACINE COUNTY,VILLAGE OF MOUNT PLEASANT,"Wards 9,13-14",2796,78,168,2400,2399,0,2108,292,0,Polling Place,20,Yes,1 Very difficult,0,0,0,10,10,0,Franksville Park Hall,No,0,0,0,0,1076,950,6,0,1070,1065,4,2,0,0,0,0,2,2,0,0,0,0,0,1,0,0,1,1,0,0
52151,RACINE COUNTY,VILLAGE OF MOUNT PLEASANT,"Wards 10,12,15-16",3774,106,220,3135,3138,0,2951,184,0,Polling Place,19,Yes,1 Very difficult,0,0,0,11,8,0,Mt. Pleasant Village hall,No,0,0,0,0,1851,1579,13,0,1831,1831,0,0,0,0,0,0,1,0,0,0,0,0,0,2,0,0,2,2,0,0
52176,RACINE COUNTY,VILLAGE OF ROCHESTER,Ward 1-6,2551,63,209,2256,2256,0,2248,8,0,Polling Place,23,Yes,3 Neither difficult nor easy,0,0,0,5,15,3,Rochester Village Hall,No,0,0,0,0,549,485,3,0,546,546,0,0,0,0,0,0,6,3,0,3,3,0,0,1,0,0,1,1,0,0
52181,RACINE COUNTY,VILLAGE OF STURTEVANT,Wards 1-8,3304,139,273,2725,2725,0,2725,0,0,Polling Place,18,Yes,3 Neither difficult nor easy,0,1,1,2,10,4,Village Hall,No,0,0,0,0,970,130,8,0,956,954,2,1,0,0,0,0,2,0,0,0,0,0,0,4,1,0,3,3,0,0
52186,RACINE COUNTY,VILLAGE OF UNION GROVE,Wards 1-7,2861,76,268,2428,2428,0,2406,22,0,Polling Place,28,Yes,3 Neither difficult nor easy,0,0,0,8,14,6,Union Grove Municipal Ctr,Yes,0,0,0,0,845,677,16,0,845,843,2,0,0,0,0,0,3,1,0,2,2,0,0,2,0,0,2,2,0,0
52191,RACINE COUNTY,VILLAGE OF WATERFORD,Ward 1-7,3449,115,281,2950,2954,0,2950,0,0,Polling Place,25,Yes,2 Somewhat difficult,0,0,1,3,9,12,Village Hall,No,1,0,1,0,1198,1002,11,0,1183,1183,0,0,0,0,0,0,2,1,0,1,1,0,0,0,0,0,0,0,0,0
52192,RACINE COUNTY,VILLAGE OF WIND POINT,Wards 1-3,1344,36,61,1212,1212,0,1212,0,0,Polling Place,10,Yes,4 Somewhat easy,0,0,0,3,6,1,Prairie School/Athletic,No,0,0,0,0,444,369,6,4,430,430,0,1,0,0,0,0,2,2,0,2,2,0,0,5,0,0,5,5,0,0
52206,RACINE COUNTY,CITY OF BURLINGTON,Wards 1-4,2916,109,311,2598,2598,0,2598,0,0,Polling Place,30,Yes,3 Neither difficult nor easy,0,0,0,9,10,4,Cross Lutheran Church,No,1,0,1,0,812,541,11,14,793,793,0,0,0,0,0,0,9,3,0,6,6,0,0,6,1,0,5,5,0,0
52206,RACINE COUNTY,CITY OF BURLINGTON,Wards 5-8,3052,101,264,2755,2755,0,2755,0,0,Polling Place,30,Yes,3 Neither difficult nor easy,0,0,3,9,10,8,United Methodist Church,No,1,1,0,2,898,804,8,2,890,889,1,0,0,0,0,0,3,2,0,1,1,0,0,3,0,0,3,3,0,0
52276,RACINE COUNTY,CITY OF RACINE,Ward 1,1085,0,142,782,782,0,782,0,0,Polling Place,8,No,2 Somewhat difficult,0,0,0,4,2,2,Festival Park Hall,Yes,0,0,0,0,313,262,5,0,308,308,0,0,0,0,0,0,1,0,0,1,1,0,0,4,0,0,4,4,0,0
52276,RACINE COUNTY,CITY OF RACINE,Ward 2,1001,0,185,729,729,0,729,0,0,Polling Place,5,No,2 Somewhat difficult,0,0,0,1,1,3,Festival Park Hall,Yes,0,0,0,0,188,165,2,0,186,186,0,0,0,0,0,0,1,0,0,1,1,0,0,1,0,0,1,1,0,0
52276,RACINE COUNTY,CITY OF RACINE,Ward 3,1603,0,186,1291,1291,0,1291,0,0,Polling Place,7,No,2 Somewhat difficult,0,0,1,4,0,2,Dr. John Bryant Community,Yes,0,0,0,0,502,395,11,0,491,491,0,0,0,0,0,0,3,0,0,3,3,0,0,9,2,0,7,7,0,0
52276,RACINE COUNTY,CITY OF RACINE,Ward 4,829,0,113,574,574,1,573,0,0,Polling Place,5,No,2 Somewhat difficult,0,0,0,1,1,3,Dr. John Bryant Community,Yes,1,0,1,0,151,117,2,0,149,149,0,0,0,0,0,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0
52276,RACINE COUNTY,CITY OF RACINE,Ward 5,642,0,98,487,487,0,487,0,0,Polling Place,5,No,2 Somewhat difficult,0,0,0,3,2,0,Tyler Domer Community Cen,Yes,1,0,0,1,141,113,6,0,135,135,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
52276,RACINE COUNTY,CITY OF RACINE,Ward 6,858,0,109,596,596,0,596,0,0,Polling Place,4,No,3 Neither difficult nor easy,0,0,0,1,2,1,Tyler Domer Commumity,Yes,0,0,0,0,157,138,5,0,152,152,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
52276,RACINE COUNTY,CITY OF RACINE,Ward 7,658,0,105,449,449,0,449,0,0,Polling Place,5,No,3 Neither difficult nor easy,0,0,1,2,1,1,Tyler Domer Community,Yes,2,1,0,3,109,99,0,0,109,109,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,2,2,0,0
52276,RACINE COUNTY,CITY OF RACINE,Ward 8,878,0,166,617,617,1,616,0,0,Polling Place,7,No,2 Somewhat difficult,0,0,0,3,2,2,Julian Thomas School,Yes,0,1,1,0,140,123,2,0,138,138,0,0,0,0,0,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0
52276,RACINE COUNTY,CITY OF RACINE,Ward 9,1263,0,186,923,923,0,923,0,0,Polling Place,6,No,2 Somewhat difficult,0,0,1,2,2,1,Emmanual Lutheran Church,No,0,0,0,0,220,187,4,0,216,216,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,2,2,0,0
52276,RACINE COUNTY,CITY OF RACINE,Ward 10,1073,0,83,881,881,0,881,0,0,Polling Place,7,No,2 Somewhat difficult,0,0,0,3,2,2,Lakeview Community Center,No,0,0,0,0,232,193,4,0,228,228,0,0,0,0,0,0,1,0,0,1,1,0,0,1,0,0,1,1,0,0
52276,RACINE COUNTY,CITY OF RACINE,Ward 11,1036,0,118,798,798,0,798,0,0,Polling Place,7,No,2 Somewhat difficult,0,0,0,2,3,2,Cesar Chavez Community Ce,Yes,0,0,0,0,156,123,3,0,153,153,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
52276,RACINE COUNTY,CITY OF RACINE,Ward 12,928,0,111,785,785,0,785,0,0,Polling Place,5,No,2 Somewhat difficult,0,0,0,1,2,2,Cesar Chavez Community Ce,Yes,0,0,0,0,161,136,0,0,161,161,0,0,0,0,0,0,1,0,0,1,1,0,0,1,0,0,1,1,0,0
52276,RACINE COUNTY,CITY OF RACINE,Ward 13,1179,0,161,989,989,3,986,0,0,Polling Place,6,No,2 Somewhat difficult,0,1,0,0,3,2,Gilmore Middle School,Yes,0,4,3,1,334,249,9,0,325,325,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,1,0,0
52276,RACINE COUNTY,CITY OF RACINE,Ward 14,1427,0,203,1153,1153,0,1153,0,0,Polling Place,5,No,3 Neither difficult nor easy,0,0,0,1,1,3,Gilmore Middle School,Yes,0,1,0,1,435,350,13,0,421,421,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0
52276,RACINE COUNTY,CITY OF RACINE,Ward 15,1091,0,129,839,839,0,839,0,0,Polling Place,5,No,3 Neither difficult nor easy,0,0,0,1,1,3,Cesar Chavez Community Ce,Yes,0,1,0,1,223,180,4,0,219,219,0,0,0,0,0,0,2,0,0,2,2,0,0,1,0,0,1,1,0,0
52276,RACINE COUNTY,CITY OF RACINE,Ward 16,1571,0,200,1292,1292,0,1292,0,0,Polling Place,7,No,2 Somewhat difficult,0,0,0,1,6,0,Second Presbyterian Churc,No,0,0,0,0,339,273,5,0,334,334,0,0,0,0,0,0,3,1,0,2,2,0,0,0,0,0,0,0,0,0
52276,RACINE COUNTY,CITY OF RACINE,Ward 17,641,0,105,451,451,1,450,0,0,Polling Place,4,No,3 Neither difficult nor easy,0,1,0,1,2,0,Dr. MLK JR Community Cent,Yes,4,0,1,3,94,81,3,0,91,91,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,1,0,0
52276,RACINE COUNTY,CITY OF RACINE,Ward 18,562,0,84,396,396,0,396,0,0,Polling Place,4,No,3 Neither difficult nor easy,0,0,0,3,0,1,Dr. MLK JR Community Cent,Yes,0,0,0,0,96,75,2,0,94,94,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0
52276,RACINE COUNTY,CITY OF RACINE,Ward 19,555,0,78,342,342,0,342,0,0,Polling Place,5,No,2 Somewhat difficult,0,0,0,3,0,2,Julian Thomas School,Yes,0,0,0,0,97,78,4,0,93,93,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
52276,RACINE COUNTY,CITY OF RACINE,Ward 20,1626,0,77,1400,1400,0,1348,52,0,Polling Place,7,No,2 Somewhat difficult,0,0,0,2,3,2,Greater Works Prayer Cent,No,0,0,0,0,477,405,6,0,471,471,0,0,1,1,0,0,3,2,0,1,1,0,0,4,2,0,2,2,0,0
52276,RACINE COUNTY,CITY OF RACINE,Ward 21,1185,0,192,928,928,1,927,0,0,Polling Place,7,No,2 Somewhat difficult,0,0,1,2,2,2,Living Faith Lutheran Chu,No,1,0,1,0,207,171,6,0,201,201,0,0,0,0,0,0,2,2,0,0,0,0,0,2,0,0,2,2,0,0
52276,RACINE COUNTY,CITY OF RACINE,Ward 22,1700,0,223,1421,1421,0,1420,1,0,Polling Place,7,No,3 Neither difficult nor easy,0,1,0,2,4,0,Mitchell School,Yes,0,0,0,0,383,313,9,0,373,373,0,0,0,0,0,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0
52276,RACINE COUNTY,CITY OF RACINE,Ward 23,1441,0,140,1173,1173,0,1173,0,0,Polling Place,5,No,2 Somewhat difficult,0,0,1,0,2,2,Mitchell School,Yes,0,0,0,0,331,266,4,0,327,327,0,0,0,0,0,0,2,1,0,1,1,0,0,1,0,0,1,1,0,0
52276,RACINE COUNTY,CITY OF RACINE,Ward 24,1343,0,164,1069,1069,0,1069,0,0,Polling Place,8,No,2 Somewhat difficult,0,0,0,2,4,2,Humble Park Community Cen,Yes,0,0,0,0,239,201,6,0,233,233,0,0,1,1,0,0,5,3,0,2,2,0,0,0,0,0,0,0,0,0
52276,RACINE COUNTY,CITY OF RACINE,Ward 25,1290,0,203,1000,1000,0,981,19,0,Polling Place,4,No,3 Neither difficult nor easy,0,0,0,1,1,2,Humble Park Community Cen,Yes,0,1,0,1,325,254,14,0,311,311,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
52276,RACINE COUNTY,CITY OF RACINE,Ward 26,197,0,6,168,168,0,168,0,0,Polling Place,3,No,3 Neither difficult nor easy,0,0,0,2,1,0,Mitchell School,Yes,0,0,0,0,70,53,0,0,70,70,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
52276,RACINE COUNTY,CITY OF RACINE,Ward 27,1826,0,161,1506,1506,0,1506,0,0,Polling Place,8,No,2 Somewhat difficult,0,0,0,0,5,3,Lutheran Church of the Re,Yes,0,1,0,1,576,482,7,0,569,569,0,0,0,0,0,0,4,1,0,3,3,0,0,10,1,9,9,0,0,0
52276,RACINE COUNTY,CITY OF RACINE,Ward 28,1494,0,124,1236,1236,0,1236,0,0,Polling Place,4,No,3 Neither difficult nor easy,0,0,0,1,1,2,Lutheran Church of the Re,Yes,0,1,0,1,436,359,3,0,433,433,0,0,0,0,0,0,2,0,0,2,2,0,0,0,0,0,0,0,0,0
52276,RACINE COUNTY,CITY OF RACINE,Ward 29,1441,0,155,1152,1152,0,1152,0,0,Polling Place,8,No,2 Somewhat difficult,0,0,0,2,6,0,St. Edwards Parish,Yes,0,0,0,0,352,279,3,0,349,349,0,0,0,0,0,0,2,0,0,2,2,0,0,0,0,0,0,0,0,0
52276,RACINE COUNTY,CITY OF RACINE,Ward 30,1150,0,167,889,889,0,889,0,0,Polling Place,5,No,2 Somewhat difficult,0,0,0,0,4,1,St. Edwards Parish,Yes,0,0,0,0,259,225,3,0,256,256,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
52276,RACINE COUNTY,CITY OF RACINE,Ward 31,7448,0,42,583,583,1,582,0,0,Polling Place,4,No,3 Neither difficult nor easy,0,0,0,2,0,2,Christ United Methodist C,Yes,1,0,1,0,198,83,16,0,182,182,0,0,0,0,0,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0
52276,RACINE COUNTY,CITY OF RACINE,Ward 32,962,0,135,703,703,0,703,0,0,Polling Place,5,No,3 Neither difficult nor easy,0,0,0,1,1,3,Christ United Methodist C,Yes,0,0,0,0,183,131,5,0,178,178,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,1,0,0
52276,RACINE COUNTY,CITY OF RACINE,Ward 33,1018,0,97,821,821,0,821,0,0,Polling Place,3,No,3 Neither difficult nor easy,0,0,0,0,0,3,Christ United Methodist C,Yes,0,0,0,0,220,170,8,0,211,211,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,1,0,0
52276,RACINE COUNTY,CITY OF RACINE,Ward 34,1062,0,73,929,929,0,929,0,0,Polling Place,8,No,1 Very difficult,0,0,0,3,1,4,Jerstad-Agerholm School,Yes,0,0,0,0,287,238,3,0,284,284,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1,0,1,1,0,0
52276,RACINE COUNTY,CITY OF RACINE,Ward 35,1023,0,115,876,876,0,876,0,0,Polling Place,5,No,2 Somewhat difficult,0,0,0,1,1,3,Jerstad-Agerholm School,Yes,0,2,0,2,287,170,8,0,279,279,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0
52276,RACINE COUNTY,CITY OF RACINE,Ward 36,807,0,114,615,615,0,615,0,0,Polling Place,4,No,2 Somewhat difficult,0,0,0,0,0,4,Jerstad-Agerholm School,Yes,0,0,0,0,163,129,6,0,157,157,0,0,0,0,0,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0
53002,RICHLAND COUNTY,TOWN OF AKAN,Ward 1,251,0,24,214,214,72,0,143,0,Polling Place,3,Yes,2 Somewhat difficult,0,0,0,0,1,2,AKAN TOWN HALL,No,0,0,0,0,13,0,1,0,12,0,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
53004,RICHLAND COUNTY,TOWN OF BLOOM,Ward 1,275,0,20,239,239,45,0,194,0,Polling Place,3,No,3 Neither difficult nor easy,0,0,0,0,1,2,,No,0,0,0,0,12,0,0,0,12,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
53006,RICHLAND COUNTY,TOWN OF BUENA VISTA,Wards 1-3,933,0,91,765,765,105,0,660,0,Polling Place,8,Yes,4 Somewhat easy,0,0,0,1,4,3,BUENA VISTA TOWN HALL,No,0,0,0,0,57,35,0,1,56,56,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
53006,RICHLAND COUNTY,TOWN OF BUENA VISTA,Ward 4,2,0,2,5,5,5,0,0,0,Polling Place,8,Yes,4 Somewhat easy,0,0,0,1,4,3,BUENA VISTA TOWN HALL,No,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
53008,RICHLAND COUNTY,TOWN OF DAYTON,Ward 1,411,0,21,338,338,45,0,293,0,Polling Place,10,Yes,5 Very easy,0,0,1,8,1,0,DAYTON TOWN HALL,No,0,0,0,0,25,6,4,0,21,21,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0
53010,RICHLAND COUNTY,TOWN OF EAGLE,Ward 1,288,1,28,231,231,52,0,179,0,Polling Place,5,Yes,3 Neither difficult nor easy,0,0,0,0,3,2,EAGLE TOWN HALL,No,0,0,0,0,15,4,0,0,15,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
53012,RICHLAND COUNTY,TOWN OF FOREST,Ward 1,206,0,20,187,187,103,0,84,0,Polling Place,3,No,2 Somewhat difficult,0,0,0,1,2,0,FOREST TOWN HALL,No,0,0,0,0,18,8,1,0,17,17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
53014,RICHLAND COUNTY,TOWN OF HENRIETTA,Ward 1,292,0,21,243,243,83,0,160,0,Polling Place,5,Yes,3 Neither difficult nor easy,0,0,0,0,5,0,HENRIETTA TOWN HALL,No,0,0,0,0,14,9,0,0,14,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
53016,RICHLAND COUNTY,TOWN OF ITHACA,Ward 1,380,0,26,314,315,29,0,285,0,Polling Place,3,Yes,1 Very difficult,0,0,0,0,0,3,ITHACA TOWN GARAGE,No,0,0,0,0,18,10,0,0,18,18,0,0,0,0,0,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0
53018,RICHLAND COUNTY,TOWN OF MARSHALL,Ward 1-2,371,0,8,302,302,189,0,113,0,Polling Place,6,Yes,3 Neither difficult nor easy,0,0,1,1,3,1,MARSHALL TOWN HALL,No,1,1,1,0,43,19,2,0,41,41,0,0,0,0,0,0,2,0,0,2,2,0,0,1,0,0,1,1,0,0
53020,RICHLAND COUNTY,TOWN OF ORION,Ward 1,301,0,28,275,275,68,0,207,0,Polling Place,4,Yes,3 Neither difficult nor easy,0,0,0,0,3,1,ASH CREEK METHODIST CHURC,No,0,0,0,0,19,0,0,0,19,19,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,0,7,7,0,0
53022,RICHLAND COUNTY,TOWN OF RICHLAND,Ward 1-4,785,1,53,659,659,292,0,367,0,Polling Place,9,Yes,4 Somewhat easy,0,0,0,5,4,0,RICHLAND TOWN GARAGE,No,2,0,1,1,84,73,1,0,83,83,0,0,0,0,0,0,1,0,0,1,1,0,0,1,0,0,1,1,0,0
53024,RICHLAND COUNTY,TOWN OF RICHWOOD,Ward 1-2,315,0,22,248,248,100,0,148,0,Polling Place,6,Yes,3 Neither difficult nor easy,0,0,0,0,3,3,RICHWOOD TOWN HALL,No,0,0,0,0,9,4,0,0,9,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
53026,RICHLAND COUNTY,TOWN OF ROCKBRIDGE,Ward 1-3,342,0,30,373,373,199,0,174,0,Polling Place,7,Yes,3 Neither difficult nor easy,0,0,0,1,5,1,ROCKBRIDGE TOWN HALL,No,0,0,0,0,36,20,0,0,36,36,0,0,0,0,0,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0
53028,RICHLAND COUNTY,TOWN OF SYLVAN,Ward 1-2,244,0,14,207,207,129,0,78,0,Polling Place,5,No,3 Neither difficult nor easy,0,0,0,0,2,3,SYLVAN TOWN SHOP,No,0,0,0,0,17,10,0,0,17,17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
53030,RICHLAND COUNTY,TOWN OF WESTFORD,Ward 1,314,0,11,261,261,141,0,120,0,Polling Place,7,No,3 Neither difficult nor easy,2,0,0,2,3,0,WESTFORD TOWN GARAGE,No,0,0,0,0,11,5,1,0,10,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
53032,RICHLAND COUNTY,TOWN OF WILLOW,Ward 1,297,0,17,240,240,29,0,211,0,Polling Place,6,Yes,4 Somewhat easy,0,0,0,3,3,0,WILLOW COMMUNITY BUILDING,No,0,0,0,0,15,12,1,0,14,14,0,0,1,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0
53106,RICHLAND COUNTY,VILLAGE OF BOAZ,Ward 1,81,0,4,62,62,13,0,49,0,Polling Place,3,Yes,1 Very difficult,0,0,0,0,3,0,BOAZ COMMUNITY BUILDING,No,0,0,0,0,9,6,1,0,8,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
53111,RICHLAND COUNTY,VILLAGE OF CAZENOVIA,Ward 1,182,0,20,157,157,31,0,126,0,Polling Place,4,No,5 Very easy,0,0,0,3,0,1,CAZENOVIA FIRE STATION,No,0,0,0,0,20,20,0,0,20,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
53146,RICHLAND COUNTY,VILLAGE OF LONE ROCK,Ward 1,482,0,38,379,379,127,0,252,0,Polling Place,7,No,3 Neither difficult nor easy,0,0,0,0,2,5,VILLAGE OFFICE BUILDING,No,0,0,0,0,19,9,0,0,19,18,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
