"","hindi","county","municipality","reporting_unit","registrants","late_registrants","election_day_registrants","total_ballots","total_voters","paper_ballots","optical_scan_ballots","dre","auto_mark","ballots_counted_at","total_election_inspectors","split_shifts","difficulty_obtaining","x16_17","x18_25","x26_40","x41_60","x61_70","x71","polling_place_name","shared","provisional_identification","provisional_no_dl","counted","rejected","absentee_issued","absentee_in_person","absentee_not_returned","absentee_undeliverable","received_by_election_day","counted_2","rejected2","late_received_after_the_election","fwab_received","fwab_counted","fwab_rejected","fwab_late","military_issued","military_sent_but_not_returned","military_undeliverable","military_received_by_election_day","military_counted","military_rejected","military_late","overseas_issued","overseas_sent_but_not_returned","overseas_undeliverable","overseas_received_by_election_day","overseas_counted","overseas_rejected","overseas_late","muni_county","reporting_unit_orig"
"2870",57022,"SAUK","TOWN OF IRONTON","TOWN-OF-IRONTON-WARD-1-SAUK","309",1,"19","276","276","276","0","0","0","Polling Place",3,"No","3 Neither difficult nor easy",0,0,0,2,1,0,"Town Of Ironton Town Hall","No",0,0,0,0,"0","0",0,0,"0","0",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"TOWN OF IRONTON SAUK","TOWN OF IRONTON WARD 1 SAUK"
"2871",57024,"SAUK","TOWN OF LA VALLE","TOWN-OF-LA-VALLE-WARD-1-3-SAUK","882",16,"74","802","802","0","802","0","0","Polling Place",4,"No","4 Somewhat easy",0,0,0,0,4,5,"La Valle Town Hall","No",0,0,0,0,"143","99",4,0,"139","139",0,0,0,0,0,0,0,0,0,0,0,0,0,2,1,0,1,0,1,0,"TOWN OF LA VALLE SAUK","TOWN OF LA VALLE WARDS 1-3 SAUK"
"2872",57026,"SAUK","TOWN OF MERRIMAC","TOWN-OF-MERRIMAC-WARD-1-SAUK","743",5,"64","685","685","0","685","0","0","Polling Place",14,"Yes","3 Neither difficult nor easy",0,0,0,2,2,10,"Merrimac Town Hall","No",0,0,0,0,"102","60",3,0,"99","99",99,0,0,0,0,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,"TOWN OF MERRIMAC SAUK","TOWN OF MERRIMAC WARD 1 SAUK"
"2873",57028,"SAUK","TOWN OF PRAIRIE DU SAC","TOWN-OF-PRAIRIE-DU-SAC-WARD-1-2-SAUK","714",14,"64","654","654","0","654","0","0","Polling Place",5,"No","4 Somewhat easy",0,0,0,0,3,2,"Town of Prairie Du Sac","No",0,0,0,0,"39","27",2,0,"37","37",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"TOWN OF PRAIRIE DU SAC SAUK","TOWN OF PRAIRIE DU SAC WARDS 1-2 SAUK"
"2874",57030,"SAUK","TOWN OF REEDSBURG","TOWN-OF-REEDSBURG-WARD-1-3-SAUK","741",3,"71","666","666","666","0","0","0","Polling Place",5,"No","2 Somewhat difficult",0,0,0,0,4,1,"T of Reedsburg Town Hall","No",4,0,1,0,"60","29",0,0,"60","60",0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,"TOWN OF REEDSBURG SAUK","TOWN OF REEDSBURG WARDS 1-3 SAUK"
"2875",57032,"SAUK","TOWN OF SPRING GREEN","TOWN-OF-SPRING-GREEN-WARD-1-4-SAUK","1,127",20,"83","1,001","1,001","0","1,001","0","0","Polling Place",6,"Yes","4 Somewhat easy",0,0,0,0,3,3,"Spring Green Town Hall","No",0,0,0,0,"93","60",2,0,"91","91",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"TOWN OF SPRING GREEN SAUK","TOWN OF SPRING GREEN WARDS 1-4 SAUK"
"2876",57034,"SAUK","TOWN OF SUMPTER","TOWN-OF-SUMPTER-WARD-1-3-SAUK","441",0,"82","393","393","0","393","0","0","Polling Place",5,"Yes","2 Somewhat difficult",0,0,0,2,1,2,"Sumpter Community Center","No",0,0,0,0,"49","10",2,0,"47","46",1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,1,0,0,"TOWN OF SUMPTER SAUK","TOWN OF SUMPTER WARDS 1-3 SAUK"
"2877",57036,"SAUK","TOWN OF TROY","TOWN-OF-TROY-WARD-1-SAUK","506",3,"35","455","455","455","0","0","0","Polling Place",7,"Yes","2 Somewhat difficult",0,0,0,0,7,0,"Troy Town Hall","No",0,0,0,0,"32","10",1,0,"31","0",31,0,0,0,0,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,"TOWN OF TROY SAUK","TOWN OF TROY WARD 1 SAUK"
"2878",57038,"SAUK","TOWN OF WASHINGTON","TOWN-OF-WASHINGTON-WARD-1-2-SAUK","430",0,"37","374","374","374","0","0","0","Polling Place",7,"Yes","2 Somewhat difficult",0,0,0,0,4,3,"Washington Town Hall","No",0,0,0,0,"0","20",4,1,"0","19",0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,1,0,0,"TOWN OF WASHINGTON SAUK","TOWN OF WASHINGTON WARDS 1-2 SAUK"
"2879",57040,"SAUK","TOWN OF WESTFIELD","TOWN-OF-WESTFIELD-WARD-1-SAUK","344",0,"15","291","291","291","0","0","0","Polling Place",10,"Yes","3 Neither difficult nor easy",0,0,0,2,6,2,"Westfield Town Hall","No",0,0,0,0,"14","10",0,0,"14","14",0,0,0,0,0,0,1,0,0,1,1,0,0,1,1,0,1,0,0,0,"TOWN OF WESTFIELD SAUK","TOWN OF WESTFIELD WARD 1 SAUK"
"2880",57042,"SAUK","TOWN OF WINFIELD","TOWN-OF-WINFIELD-WARD-1-2-SAUK","528",5,"55","503","503","0","503","0","0","Polling Place",9,"Yes","5 Very easy",0,0,1,1,3,4,"Town of Winfield","Yes",0,0,0,0,"34","21",0,0,"34","34",0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,"TOWN OF WINFIELD SAUK","TOWN OF WINFIELD WARDS 1-2 SAUK"
"2881",57044,"SAUK","TOWN OF WOODLAND","TOWN-OF-WOODL-WARD-1-SAUK","414",2,"27","361","361","361","0","0","0","Polling Place",3,"No","2 Somewhat difficult",0,0,0,0,1,2,"Town of Woodland","No",0,0,0,0,"25","0",0,0,"25","25",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"TOWN OF WOODLAND SAUK","TOWN OF WOODLAND WARD 1 SAUK"
"2882",57111,"SAUK","VILLAGE OF CAZENOVIA","VILLAGE-OF-CAZENOVIA-WARD-2-SAUK","14",0,"0","7","7","7","0","0","0","Polling Place",4,"No","5 Very easy",0,0,0,3,1,0,"Cazenovia Firehouse","No",0,0,0,0,"0","0",0,0,"0","0",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"VILLAGE OF CAZENOVIA SAUK","VILLAGE OF CAZENOVIA WARD 2 SAUK"
"2883",57141,"SAUK","VILLAGE OF IRONTON","VILLAGE-OF-IRONTON-WARD-1-SAUK","129",5,"13","99","99","0","99","0","0","Polling Place",3,"No","3 Neither difficult nor easy",0,0,3,0,0,0,"Village of Ironton","No",0,0,0,0,"2","2",0,0,"2","2",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"VILLAGE OF IRONTON SAUK","VILLAGE OF IRONTON WARD 1 SAUK"
"2884",57146,"SAUK","VILLAGE OF LAKE DELTON","VILLAGE-OF-LAKE-DELTON-WARD-1-3-SAUK","1,462",29,"200","1,183","1,184","0","1,183","0","0","Polling Place",11,"No","3 Neither difficult nor easy",1,0,3,5,2,0,"KCM Admin Bldg","No",0,0,0,0,"244","213",1,0,"242","242",1,0,0,0,0,0,2,0,0,2,2,0,0,2,0,0,2,2,0,0,"VILLAGE OF LAKE DELTON SAUK","VILLAGE OF LAKE DELTON WARDS 1-3 SAUK"
"2885",57147,"SAUK","VILLAGE OF LAVALLE","VILLAGE-OF-LAVALLE-WARD-1-SAUK","201",3,"34","176","176","0","176","0","0","Polling Place",9,"Yes","3 Neither difficult nor easy",0,0,1,1,3,4,"Village Hall","No",0,0,0,0,"9","4",0,0,"9","9",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"VILLAGE OF LAVALLE SAUK","VILLAGE OF LAVALLE WARD 1 SAUK"
"2886",57148,"SAUK","VILLAGE OF LIME RIDGE","VILLAGE-OF-LIME-RIDGE-WARD-1-SAUK","108",0,"13","91","91","0","91","0","0","Polling Place",3,"No","2 Somewhat difficult",0,0,0,0,0,3,"Lime Ridge Town Hall","No",0,0,0,0,"1","1",0,0,"1","1",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"VILLAGE OF LIME RIDGE SAUK","VILLAGE OF LIME RIDGE WARD 1 SAUK"
"2887",57149,"SAUK","VILLAGE OF LOGANVILLE","VILLAGE-OF-LOGANVILLE-WARD-1-SAUK","161",0,"25","153","153","0","64","89","0","Polling Place",6,"Yes","3 Neither difficult nor easy",0,0,0,1,3,2,"Loganville Village Hall","No",0,0,0,0,"4","3",1,0,"3","0",1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"VILLAGE OF LOGANVILLE SAUK","VILLAGE OF LOGANVILLE WARD 1 SAUK"
"2888",57151,"SAUK","VILLAGE OF MERRIMAC","VILLAGE-OF-MERRIMAC-WARD-1-SAUK","303",5,"41","283","283","0","283","0","0","Polling Place",6,"Yes","2 Somewhat difficult",0,0,0,2,2,2,"Vill of Merrmiac Mun Bldg","No",0,0,0,0,"38","32",0,0,"38","38",0,0,0,0,0,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,"VILLAGE OF MERRIMAC SAUK","VILLAGE OF MERRIMAC WARD 1 SAUK"
"2889",57161,"SAUK","VILLAGE OF NORTH FREEDOM","VILLAGE-OF-NORTH-FREEDOM-WARD-1-SAUK","345",6,"45","292","292","0","292","0","0","Polling Place",4,"Yes","5 Very easy",0,0,0,1,1,2,"North Freedom Comm. Cntr","Yes",0,1,1,0,"11","9",0,0,"11","11",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"VILLAGE OF NORTH FREEDOM SAUK","VILLAGE OF NORTH FREEDOM WARD 1 SAUK"
"2890",57171,"SAUK","VILLAGE OF PLAIN","VILLAGE-OF-PLAIN-WARD-1-SAUK","461",3,"42","410","413","0","410","0","0","Polling Place",7,"No","4 Somewhat easy",0,0,0,0,2,5,"Green TTEC","No",0,0,0,0,"44","28",0,0,"44","44",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"VILLAGE OF PLAIN SAUK","VILLAGE OF PLAIN WARD 1 SAUK"
"2891",57172,"SAUK","VILLAGE OF PRAIRIE DU SAC","VILLAGE-OF-PRAIRIE-DU-SAC-WARD-1-4-SAUK","2,663",71,"223","2,331","2,331","2,331","0","0","0","Polling Place",10,"Yes","4 Somewhat easy",0,0,0,1,8,1,"Village of Prairie du Sac","No",2,0,2,0,"951","831",7,0,"947","937",10,0,0,0,0,0,3,0,0,0,3,0,0,1,0,0,1,1,0,0,"VILLAGE OF PRAIRIE DU SAC SAUK","VILLAGE OF PRAIRIE DU SAC WARDS 1-4 SAUK"
"2892",57176,"SAUK","VILLAGE OF ROCK SPRINGS","VILLAGE-OF-ROCK-SPRINGS-WARD-1-SAUK","208",3,"19","170","170","170","0","0","0","Polling Place",4,"No","3 Neither difficult nor easy",0,0,4,0,0,0,"Rock Springs Community Ce","No",0,0,0,0,"9","8",0,0,"9","9",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"VILLAGE OF ROCK SPRINGS SAUK","VILLAGE OF ROCK SPRINGS WARD 1 SAUK"
"2893",57181,"SAUK","VILLAGE OF SAUK CITY","VILLAGE-OF-SAUK-CITY-WARD-1-5-SAUK","2,190",82,"193","1,880","1,879","0","1,880","0","0","Polling Place",13,"Yes","3 Neither difficult nor easy",0,0,1,3,5,4,"Sauk City Village Hall","No",0,0,0,0,"738","623",0,1,"737","736",1,0,1,0,1,0,1,0,0,1,1,0,0,1,0,0,1,1,0,0,"VILLAGE OF SAUK CITY SAUK","VILLAGE OF SAUK CITY WARDS 1-5 SAUK"
"2894",57182,"SAUK","VILLAGE OF SPRING GREEN","VILLAGE-OF-SPRING-GREEN-WARD-1-2-SAUK","1,082",26,"66","917","917","0","917","0","0","Polling Place",9,"Yes","3 Neither difficult nor easy",0,0,0,0,4,5,"Spring Green Comm Library","Yes",0,0,0,0,"137","83",3,0,"134","134",0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"VILLAGE OF SPRING GREEN SAUK","VILLAGE OF SPRING GREEN WARDS 1-2 SAUK"
"2895",57191,"SAUK","VILLAGE OF WEST BARABOO","VILLAGE-OF-WEST-BARABOO-WARD-1-2-SAUK","981",20,"168","704","704","0","704","0","0","Polling Place",7,"Yes","1 Very difficult",0,0,0,0,2,5,"Village Hall","No",0,0,0,0,"90","65",0,0,"90","90",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"VILLAGE OF WEST BARABOO SAUK","VILLAGE OF WEST BARABOO WARD 1-2 SAUK"
"2896",57206,"SAUK","CITY OF BARABOO","CITY-OF-BARABOO-WARD-1-14-SAUK","6,417",199,"741","5,765","5,760","5,765","0","0","0","Polling Place",73,"Yes","2 Somewhat difficult",0,0,0,5,37,31,"Baraboo Civic Center","Yes",12,0,6,6,"1,597","1,018",31,11,"1,551","1,547",4,4,0,0,0,0,8,3,1,4,4,0,0,9,0,0,9,9,0,0,"CITY OF BARABOO SAUK","CITY OF BARABOO WARD 1-14 SAUK"
"2897",57276,"SAUK","CITY OF REEDSBURG","CITY-OF-REEDSBURG-WARD-1-3-13-SAUK","1,116",40,"159","934","933","0","934","0","0","Polling Place",9,"Yes","2 Somewhat difficult",0,0,0,0,3,6,"Reedsburg Rec Ctr","Yes",0,1,0,0,"234","191",2,1,"189","189",0,0,0,0,0,0,1,1,0,0,0,0,0,1,0,0,1,1,0,0,"CITY OF REEDSBURG SAUK","CITY OF REEDSBURG WARDS 1-3,13 SAUK"
"2898",57276,"SAUK","CITY OF REEDSBURG","CITY-OF-REEDSBURG-WARD-4-6-14-SAUK","1,248",46,"146","1,102","1,102","0","1,102","0","0","Polling Place",9,"Yes","2 Somewhat difficult",0,0,0,0,1,8,"Reedsburg Rec Ctr","Yes",0,0,0,0,"316","278",2,0,"276","276",0,0,0,0,0,0,2,1,0,1,1,0,0,0,0,0,0,0,0,0,"CITY OF REEDSBURG SAUK","CITY OF REEDSBURG WARDS 4,6,14 SAUK"
"2899",57276,"SAUK","CITY OF REEDSBURG","CITY-OF-REEDSBURG-WARD-5-7-9-SAUK","1,574",43,"150","1,331","1,333","0","1,331","0","0","Polling Place",9,"Yes","2 Somewhat difficult",0,1,0,0,3,5,"Reedsburg Rec Ctr","Yes",0,0,0,0,"529","425",8,0,"417","417",0,0,0,0,0,0,2,2,0,0,0,0,0,0,0,0,0,0,0,0,"CITY OF REEDSBURG SAUK","CITY OF REEDSBURG WARDS 5,7-9 SAUK"
"2900",57276,"SAUK","CITY OF REEDSBURG","CITY-OF-REEDSBURG-WARD-10-12-SAUK","938",31,"117","787","787","0","787","0","0","Polling Place",10,"Yes","2 Somewhat difficult",0,1,0,1,3,5,"Reedsburg Rec Ctr","Yes",0,0,0,0,"226","185",3,0,"182","182",0,0,0,0,0,0,2,1,0,1,1,0,0,1,0,0,1,1,0,0,"CITY OF REEDSBURG SAUK","CITY OF REEDSBURG WARDS 10-12 SAUK"
"2901",57291,"SAUK","CITY OF WISCONSIN DELLS","CITY-OF-WISCONSIN-DELLS-WARD-4-SAUK","82",2,"30","86","86","0","86","0","0","Polling Place",9,"No","3 Neither difficult nor easy",0,0,0,1,5,3,"WI Dells Municipal Bldg","No",0,0,0,0,"20","13",0,0,"20","20",0,0,2,1,1,0,2,0,0,2,2,0,0,0,0,0,0,0,0,0,"CITY OF WISCONSIN DELLS SAUK","CITY OF WISCONSIN DELLS WARD 4 SAUK"
"2902",57291,"SAUK","CITY OF WISCONSIN DELLS","CITY-OF-WISCONSIN-DELLS-WARD-8-10-SAUK","5",0,"0","3","3","0","3","0","0","Polling Place",9,"No","3 Neither difficult nor easy",0,0,0,1,5,3,"WI Dells Municipal Bldg","No",0,0,0,0,"0","0",0,0,"0","0",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"CITY OF WISCONSIN DELLS SAUK","CITY OF WISCONSIN DELLS WARDS 8,10 SAUK"
"2903",58002,"SAWYER","TOWN OF BASS LAKE","TOWN-OF-BASS-LAKE-WARD-1-5-SAWYER","1,538",0,"163","1,300","1,305","472","0","828","0","Polling Place",7,"No","3 Neither difficult nor easy",0,0,0,0,1,6,"Bass Lake Town Hall","Yes",0,0,0,0,"159","107",3,2,"156","154",2,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0,1,1,0,0,"TOWN OF BASS LAKE SAWYER","TOWN OF BASS LAKE WARDS 1-5 SAWYER"
"2904",58004,"SAWYER","TOWN OF COUDERAY","TOWN-OF-COUDERAY-WARD-1-SAWYER","178",0,"35","153","153","13","0","140","0","Polling Place",9,"Yes","2 Somewhat difficult",0,0,1,1,4,3,"Town of Couderay Hall","No",0,0,0,0,"12","2",0,0,"12","12",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"TOWN OF COUDERAY SAWYER","TOWN OF COUDERAY WARD 1 SAWYER"
"2905",58006,"SAWYER","TOWN OF DRAPER","TOWN-OF-DRAPER-WARD-1-SAWYER","162",0,"13","147","147","39","0","108","0","Polling Place",3,"No","2 Somewhat difficult",0,0,0,0,0,3,"Draper Town Hall","No",0,0,0,0,"18","0",0,0,"18","18",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"TOWN OF DRAPER SAWYER","TOWN OF DRAPER WARD 1 SAWYER"
"2906",58008,"SAWYER","TOWN OF EDGEWATER","TOWN-OF-EDGEWATER-WARD-1-2-SAWYER","406",4,"27","345","345","99","0","246","0","Polling Place",7,"Yes","3 Neither difficult nor easy",0,0,0,2,1,0,"Edgewater Town Hall","No",0,0,0,0,"69","29",3,0,"26","66",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"TOWN OF EDGEWATER SAWYER","TOWN OF EDGEWATER WARDS 1-2 SAWYER"
"2907",58012,"SAWYER","TOWN OF HUNTER","TOWN-OF-HUNTER-WARD-1-SAWYER","478",2,"40","403","403","69","0","334","0","Polling Place",5,"Yes","5 Very easy",0,0,0,1,1,3,"Hunter Town Hall","No",0,0,0,0,"66","41",0,0,"66","66",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"TOWN OF HUNTER SAWYER","TOWN OF HUNTER WARD 1 SAWYER"
"2908",58014,"SAWYER","TOWN OF LENROOT","TOWN-OF-LENROOT-WARD-1-2-SAWYER","967",0,"67","841","841","354","0","487","0","Polling Place",9,"Yes","5 Very easy",0,0,0,1,3,5,"Lenroot Town hall","No",0,0,0,0,"170","110",0,0,"170","170",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"TOWN OF LENROOT SAWYER","TOWN OF LENROOT WARDS 1-2 SAWYER"
"2909",58016,"SAWYER","TOWN OF MEADOWBROOK","TOWN-OF-MEADOWBROOK-WARD-1-SAWYER","95",0,"9","79","79","20","0","59","0","Polling Place",3,"No","1 Very difficult",0,0,0,1,2,0,"Meadowbrook Town Hall","No",0,0,0,0,"8","4",0,0,"8","8",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"TOWN OF MEADOWBROOK SAWYER","TOWN OF MEADOWBROOK WARD 1 SAWYER"
"2910",58018,"SAWYER","TOWN OF METEOR","TOWN-OF-METEOR-WARD-1-SAWYER","104",0,"4","85","85","5","0","80","0","Polling Place",3,"No","2 Somewhat difficult",0,0,0,0,2,1,"Meteor Community Center","No",0,0,0,0,"6","2",1,0,"5","5",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"TOWN OF METEOR SAWYER","TOWN OF METEOR WARD 1 SAWYER"
"2911",58020,"SAWYER","TOWN OF OJIBWA","TOWN-OF-OJIBWA-WARD-1-2-SAWYER","179",0,"20","168","168","26","0","142","0","Polling Place",5,"No","2 Somewhat difficult",0,0,0,1,0,4,"Ojibwa Town Hall","No",0,0,0,0,"22","0",0,0,"22","22",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"TOWN OF OJIBWA SAWYER","TOWN OF OJIBWA WARDS 1-2 SAWYER"
"2912",58022,"SAWYER","TOWN OF RADISSON","TOWN-OF-RADISSON-WARD-1-2-SAWYER","267",5,"30","232","232","25","0","207","0","Polling Place",3,"No","4 Somewhat easy",0,0,0,0,0,3,"Radisson Town Hall","No",0,0,0,0,"18","6",0,0,"18","18",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"TOWN OF RADISSON SAWYER","TOWN OF RADISSON WARDS 1-2 SAWYER"
"2913",58024,"SAWYER","TOWN OF ROUND LAKE","TOWN-OF-ROUND-LAKE-WARD-1-2-SAWYER","804",7,"40","672","672","236","0","436","0","Polling Place",12,"Yes","2 Somewhat difficult",0,0,0,1,9,2,"Round Lake","No",0,0,0,0,"118","71",1,0,"117","116",1,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,3,3,0,0,"TOWN OF ROUND LAKE SAWYER","TOWN OF ROUND LAKE WARDS 1-2 SAWYER"
"2914",58026,"SAWYER","TOWN OF SAND LAKE","TOWN-OF-S-LAKE-WARD-1-SAWYER","624",8,"55","540","540","104","0","436","0","Polling Place",7,"Yes","2 Somewhat difficult",0,0,0,0,1,6,"Sand Lake Municipal Bldg","No",0,0,0,0,"91","0",0,0,"91","91",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"TOWN OF SAND LAKE SAWYER","TOWN OF SAND LAKE WARD 1 SAWYER"
"2915",58028,"SAWYER","TOWN OF SPIDER LAKE","TOWN-OF-SPIDER-LAKE-WARD-1-SAWYER","312",6,"20","291","291","134","0","157","0","Polling Place",4,"Yes","3 Neither difficult nor easy",0,0,0,2,1,1,"Spider Lake Town hall","No",0,0,0,0,"67","42",0,0,"67","67",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"TOWN OF SPIDER LAKE SAWYER","TOWN OF SPIDER LAKE WARD 1 SAWYER"
"2916",58030,"SAWYER","TOWN OF WEIRGOR","TOWN-OF-WEIRGOR-WARD-1-SAWYER","213",0,"20","199","199","94","0","105","0","Polling Place",3,"No","2 Somewhat difficult",0,0,0,1,0,2,"Weirgor Town Hall","No",0,0,0,0,"18","7",0,0,"18","18",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"TOWN OF WEIRGOR SAWYER","TOWN OF WEIRGOR WARD 1 SAWYER"
"2917",58032,"SAWYER","TOWN OF WINTER","TOWN-OF-WINTER-WARD-1-2-SAWYER","666",12,"32","597","597","412","0","185","0","Polling Place",10,"Yes","2 Somewhat difficult",0,0,0,3,3,4,"Winter Town Hall","No",0,1,0,1,"160","74",3,1,"157","157",0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,"TOWN OF WINTER SAWYER","TOWN OF WINTER WARDS 1-2 SAWYER"
"2918",58111,"SAWYER","VILLAGE OF COUDERAY","VILLAGE-OF-COUDERAY-WARD-1-SAWYER","51",0,"3","51","51","3","0","48","0","Polling Place",6,"Yes","3 Neither difficult nor easy",0,1,0,1,4,0,"V of Couderay Town Hall","No",0,0,0,0,"3","3",0,0,"3","3",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"VILLAGE OF COUDERAY SAWYER","VILLAGE OF COUDERAY WARD 1 SAWYER"
"2919",58121,"SAWYER","VILLAGE OF EXELAND","VILLAGE-OF-EXEL-WARD-1-SAWYER","94",1,"16","89","89","29","0","60","0","Polling Place",5,"No","3 Neither difficult nor easy",0,0,1,0,2,2,"Exeland Village Hall","No",0,0,0,0,"6","0",0,0,"6","6",0,0,0,0,0,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,"VILLAGE OF EXELAND SAWYER","VILLAGE OF EXELAND WARD 1 SAWYER"
"2920",58176,"SAWYER","VILLAGE OF RADISSON","VILLAGE-OF-RADISSON-WARD-1-SAWYER","100",0,"14","84","84","27","0","57","0","Polling Place",3,"No","4 Somewhat easy",0,0,0,2,0,1,"Village of Radisson Hall","No",0,0,0,0,"5","2",0,0,"5","5",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"VILLAGE OF RADISSON SAWYER","VILLAGE OF RADISSON WARD 1 SAWYER"
"2921",58190,"SAWYER","VILLAGE OF WINTER","VILLAGE-OF-WINTER-WARD-1-SAWYER","191",1,"19","144","144","90","0","54","0","Polling Place",8,"Yes","4 Somewhat easy",0,0,0,1,2,5,"Village of Winter Hall","No",0,0,0,0,"18","3",4,0,"14","14",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"VILLAGE OF WINTER SAWYER","VILLAGE OF WINTER WARD 1 SAWYER"
"2922",58236,"SAWYER","CITY OF HAYWARD","CITY-OF-HAYWARD-WARD-1-6-SAWYER","1,277",35,"159","1,025","1,025","246","0","779","0","Polling Place",10,"Yes","2 Somewhat difficult",0,1,0,1,3,5,"CITY OF HAYWARD CITY HALL","No",0,0,0,0,"247","175",4,0,"243","243",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"CITY OF HAYWARD SAWYER","CITY OF HAYWARD WARDS 1-6 SAWYER"
"2923",59002,"SHAWANO","TOWN OF ALMON","TOWN-OF-ALMON-WARD-1-SHAWANO","338",1,"35","286","286","44","0","242","0","Polling Place",8,"Yes","2 Somewhat difficult",0,0,0,1,2,5,"Almon Town Hall","No",0,0,0,0,"17","13",0,0,"17","17",0,0,0,0,0,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,"TOWN OF ALMON SHAWANO","TOWN OF ALMON WARD 1 SHAWANO"
"2924",59004,"SHAWANO","TOWN OF ANGELICA","TOWN-OF-ANGELICA-WARD-1-3-SHAWANO","1,112",8,"74","965","965","2","743","220","0","Polling Place",14,"Yes","2 Somewhat difficult",0,0,0,2,1,11,"Angelica Town Hall","No",1,0,1,0,"107","53",1,1,"104","104",1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,1,0,0,"TOWN OF ANGELICA SHAWANO","TOWN OF ANGELICA WARDS 1-3 SHAWANO"
"2925",59006,"SHAWANO","TOWN OF ANIWA","TOWN-OF-ANIWA-WARD-1-SHAWANO","291",0,"29","257","257","21","0","236","0","Polling Place",5,"Yes","2 Somewhat difficult",0,0,0,1,4,0,"Aniwa Town Hall","No",0,0,0,0,"18","0",0,0,"18","18",0,0,0,0,0,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,"TOWN OF ANIWA SHAWANO","TOWN OF ANIWA WARD 1 SHAWANO"
"2926",59008,"SHAWANO","TOWN OF BARTELME","TOWN-OF-BARTELME-WARD-1-SHAWANO","429",0,"53","321","322","13","0","308","0","Polling Place",4,"No","1 Very difficult",0,0,0,1,1,2,"Bartelme Town Hall","No",0,0,0,0,"12","6",1,0,"11","11",0,0,0,0,0,0,2,0,0,2,2,0,0,0,0,0,0,0,0,0,"TOWN OF BARTELME SHAWANO","TOWN OF BARTELME WARD 1 SHAWANO"
