ELECTION,ELECTION,ELECTION,OFFICE TYPE,OFFICE,US CONGRESS,STATE SENATE,STATE ASSEMBLY,COURT OF APPEALS,COUNTY,COUNTY,MUNICIPALITY,MUNICIPALITY,MUNICIPALITY,HINDI,ORDER,REPORTING UNIT,Democrat,Republican,Richard V. Campagna/ Michael Badnarik,Patricia LaMarche/ David Cobb,Peter Miguel Camejo/ Ralph Nader,Margaret Trowe/ James Harris,Mary Alice Herbert/ Walter F. Brown,Scattering ,other.votes,Total.votes
02-Nov-04,FALL,GENERAL,PRES,President,1,11,31,2,65,Walworth,City,221,Elkhorn,65221,12,"Wards 4, 5, 7 - 9, 11 & 15",803,1304,9,0,11,0,1,2,23,2130
02-Nov-04,FALL,GENERAL,PRES,President,1,11,32,2,65,Walworth,City,221,Elkhorn,65221,13,Ward 14,19,26,0,0,0,0,0,0,0,45
02-Nov-04,FALL,GENERAL,PRES,President,1,11,32,2,65,Walworth,City,246,Lake Geneva,65246,9,"Wards 1, 2, 7, 8 & 12",748,866,4,0,11,0,1,0,16,1630
02-Nov-04,FALL,GENERAL,PRES,President,1,11,32,2,65,Walworth,City,246,Lake Geneva,65246,10,"Wards 3 - 6, 9 - 11, 13 & 14",683,860,4,2,11,0,0,2,19,1562
02-Nov-04,FALL,GENERAL,PRES,President,2,15,43,2,65,Walworth,City,291,Whitewater,65291,6,Wards 1 & 2,708,676,5,2,14,0,0,3,24,1408
02-Nov-04,FALL,GENERAL,PRES,President,2,15,43,2,65,Walworth,City,291,Whitewater,65291,7,Wards 3 & 4,769,485,5,2,16,1,0,1,25,1279
02-Nov-04,FALL,GENERAL,PRES,President,2,15,43,2,65,Walworth,City,291,Whitewater,65291,8,Wards 5 & 6,825,682,4,1,8,0,2,3,18,1525
02-Nov-04,FALL,GENERAL,PRES,President,2,15,43,2,65,Walworth,City,291,Whitewater,65291,9,Wards 7 & 8,719,497,10,2,3,0,0,3,18,1234
02-Nov-04,FALL,GENERAL,PRES,President,1,15,43,2,65,Walworth,City,291,Whitewater,65291,10,Ward 12,3,0,0,0,0,0,0,0,0,3
02-Nov-04,FALL,GENERAL,PRES,President,1,15,43,2,65,Walworth,City,291,Whitewater,65291,11,Ward 13,0,0,0,0,0,0,0,0,0,0
02-Nov-04,FALL,GENERAL,PRES,President,7,25,75,3,66,Washburn,Town,2,Barronett,66002,2,Wards 1 & 2,133,99,0,0,1,0,0,0,1,233
02-Nov-04,FALL,GENERAL,PRES,President,7,25,75,3,66,Washburn,Town,4,Bashaw,66004,2,Wards 1 - 3,260,327,2,0,4,0,0,0,6,593
02-Nov-04,FALL,GENERAL,PRES,President,7,25,73,3,66,Washburn,Town,6,Bass Lake,66006,2,,111,166,0,1,2,0,0,2,5,282
02-Nov-04,FALL,GENERAL,PRES,President,7,25,75,3,66,Washburn,Town,8,Beaver Brook,66008,2,Wards 1 - 3,184,208,2,0,5,0,0,0,7,399
02-Nov-04,FALL,GENERAL,PRES,President,7,25,75,3,66,Washburn,Town,10,Birchwood,66010,2,Wards 1 & 2,123,232,0,1,1,0,0,2,4,359
02-Nov-04,FALL,GENERAL,PRES,President,7,25,73,3,66,Washburn,Town,12,Brooklyn,66012,2,,73,102,2,0,0,0,0,0,2,177
02-Nov-04,FALL,GENERAL,PRES,President,7,25,73,3,66,Washburn,Town,14,Casey,66014,2,,165,142,1,0,3,0,0,0,4,311
02-Nov-04,FALL,GENERAL,PRES,President,7,25,73,3,66,Washburn,Town,16,Chicog,66016,2,Wards 1 & 2,117,75,0,0,1,0,0,0,1,193
02-Nov-04,FALL,GENERAL,PRES,President,7,25,73,3,66,Washburn,Town,18,Crystal,66018,2,Wards 1 & 2,82,88,1,0,2,0,0,0,3,173
02-Nov-04,FALL,GENERAL,PRES,President,7,25,73,3,66,Washburn,Town,20,Evergreen,66020,2,Wards 1 & 2,338,336,0,1,4,0,0,1,6,680
02-Nov-04,FALL,GENERAL,PRES,President,7,25,73,3,66,Washburn,Town,22,Frog Creek,66022,2,,35,50,1,0,0,0,0,0,1,86
02-Nov-04,FALL,GENERAL,PRES,President,7,25,73,3,66,Washburn,Town,24,Gull Lake,66024,2,,58,48,0,0,2,0,0,2,4,110
02-Nov-04,FALL,GENERAL,PRES,President,7,25,75,3,66,Washburn,Town,26,Long Lake,66026,2,,254,205,1,2,3,0,0,2,8,467
02-Nov-04,FALL,GENERAL,PRES,President,7,25,75,3,66,Washburn,Town,28,Madge,66028,2,Wards 1 - 3,186,159,0,0,1,0,0,0,1,346
02-Nov-04,FALL,GENERAL,PRES,President,7,25,73,3,66,Washburn,Town,30,Minong,66030,2,Wards 1 & 2,291,261,2,0,1,0,0,0,3,555
02-Nov-04,FALL,GENERAL,PRES,President,7,25,75,3,66,Washburn,Town,32,Sarona,66032,2,,105,114,0,0,1,0,0,0,1,220
02-Nov-04,FALL,GENERAL,PRES,President,7,25,75,3,66,Washburn,Town,34,Spooner,66034,2,Wards 1 - 3,199,228,0,0,0,0,0,0,0,427
02-Nov-04,FALL,GENERAL,PRES,President,7,25,73,3,66,Washburn,Town,36,Springbrook,66036,2,,136,110,0,2,2,0,0,0,4,250
02-Nov-04,FALL,GENERAL,PRES,President,7,25,73,3,66,Washburn,Town,38,Stinnett,66038,2,,46,61,1,0,1,0,0,0,2,109
02-Nov-04,FALL,GENERAL,PRES,President,7,25,75,3,66,Washburn,Town,40,Stone Lake,66040,2,,127,163,0,0,7,0,0,0,7,297
02-Nov-04,FALL,GENERAL,PRES,President,7,25,73,3,66,Washburn,Town,42,Trego,66042,2,Wards 1 - 3,283,297,1,0,2,0,0,0,3,583
02-Nov-04,FALL,GENERAL,PRES,President,7,25,75,3,66,Washburn,Village,106,Birchwood,66106,2,,132,141,0,0,2,0,0,0,2,275
02-Nov-04,FALL,GENERAL,PRES,President,7,25,73,3,66,Washburn,Village,151,Minong,66151,2,,145,113,1,0,3,0,0,0,4,262
02-Nov-04,FALL,GENERAL,PRES,President,7,25,75,3,66,Washburn,City,281,Spooner,66281,6,Ward 1,131,126,0,1,3,0,0,0,4,261
02-Nov-04,FALL,GENERAL,PRES,President,7,25,75,3,66,Washburn,City,281,Spooner,66281,7,Ward 2,173,137,0,0,2,0,0,0,2,312
02-Nov-04,FALL,GENERAL,PRES,President,7,25,75,3,66,Washburn,City,281,Spooner,66281,8,Ward 3,146,156,1,0,3,0,1,0,5,307
02-Nov-04,FALL,GENERAL,PRES,President,7,25,75,3,66,Washburn,City,281,Spooner,66281,9,Ward 4,131,132,1,0,2,0,1,0,4,267
02-Nov-04,FALL,GENERAL,PRES,President,7,25,75,3,66,Washburn,City,281,Spooner,66281,10,Ward 5,149,113,0,0,2,0,0,0,2,264
02-Nov-04,FALL,GENERAL,PRES,President,7,25,75,3,66,Washburn,City,282,Shell Lake,66282,3,Ward 1,176,192,0,1,0,0,0,0,1,369
02-Nov-04,FALL,GENERAL,PRES,President,7,25,75,3,66,Washburn,City,282,Shell Lake,66282,4,Ward 2,216,181,1,1,0,1,0,0,3,400
02-Nov-04,FALL,GENERAL,PRES,President,5,20,58,2,67,Washington,Town,2,Addison,67002,2,Wards 1 - 6,499,1581,3,1,10,0,0,0,14,2094
02-Nov-04,FALL,GENERAL,PRES,President,5,20,59,2,67,Washington,Town,4,Barton,67004,2,Wards 1 - 4,495,1113,7,0,7,0,0,4,18,1626
02-Nov-04,FALL,GENERAL,PRES,President,5,33,99,2,67,Washington,Town,6,Erin,67006,2,Wards 1 - 4,633,1833,7,0,15,0,0,12,34,2500
02-Nov-04,FALL,GENERAL,PRES,President,5,20,59,2,67,Washington,Town,8,Farmington,67008,2,Wards 1 - 4,453,1641,2,2,11,2,0,2,19,2113
02-Nov-04,FALL,GENERAL,PRES,President,5,8,24,2,67,Washington,Town,10,Germantown,67010,2,,44,126,0,0,0,0,0,0,0,170
02-Nov-04,FALL,GENERAL,PRES,President,5,33,99,2,67,Washington,Town,12,Hartford,67012,2,Wards 1 - 4 & 6,500,1291,5,1,6,0,0,4,16,1807
02-Nov-04,FALL,GENERAL,PRES,President,5,20,58,2,67,Washington,Town,12,Hartford,67012,3,Ward 5,149,371,0,0,2,0,0,0,2,522
02-Nov-04,FALL,GENERAL,PRES,President,5,20,58,2,67,Washington,Town,14,Jackson,67014,2,Wards 1 - 5,535,1826,4,1,9,0,1,0,15,2376
02-Nov-04,FALL,GENERAL,PRES,President,5,20,59,2,67,Washington,Town,16,Kewaskum,67016,2,Wards 1 & 2,195,510,2,0,3,0,0,0,5,710
02-Nov-04,FALL,GENERAL,PRES,President,5,20,58,2,67,Washington,Town,18,Polk,67018,3,"Wards 1 - 4, 6 & 7",545,1460,1,1,10,0,0,2,14,2019
02-Nov-04,FALL,GENERAL,PRES,President,5,33,99,2,67,Washington,Town,18,Polk,67018,4,Ward 5,95,343,2,1,2,0,0,0,5,443
02-Nov-04,FALL,GENERAL,PRES,President,5,33,99,2,67,Washington,Town,20,Richfield,67020,7,Ward 1,219,717,0,0,4,0,0,1,5,941
02-Nov-04,FALL,GENERAL,PRES,President,5,33,99,2,67,Washington,Town,20,Richfield,67020,8,Wards 2 - 4,400,1136,1,0,3,0,0,0,4,1540
02-Nov-04,FALL,GENERAL,PRES,President,5,33,99,2,67,Washington,Town,20,Richfield,67020,9,Ward 5,135,345,1,1,2,0,0,4,8,488
02-Nov-04,FALL,GENERAL,PRES,President,5,8,24,2,67,Washington,Town,20,Richfield,67020,10,"Wards 6, 12 & 13",412,1077,3,1,6,0,0,1,11,1500
02-Nov-04,FALL,GENERAL,PRES,President,5,8,24,2,67,Washington,Town,20,Richfield,67020,11,Wards 7 & 11,299,718,1,0,3,0,0,0,4,1021
02-Nov-04,FALL,GENERAL,PRES,President,5,8,24,2,67,Washington,Town,20,Richfield,67020,12,Ward 8,195,510,0,0,1,0,0,0,1,706
02-Nov-04,FALL,GENERAL,PRES,President,5,33,99,2,67,Washington,Town,20,Richfield,67020,13,Wards 9 & 10,228,748,1,0,6,0,0,0,7,983
02-Nov-04,FALL,GENERAL,PRES,President,5,20,60,2,67,Washington,Town,22,Trenton,67022,2,"Wards 1, 2, 5 - 7",585,1566,3,2,5,1,0,1,12,2163
02-Nov-04,FALL,GENERAL,PRES,President,5,20,58,2,67,Washington,Town,22,Trenton,67022,3,Wards 3 & 4,158,445,0,1,1,0,0,0,2,605
02-Nov-04,FALL,GENERAL,PRES,President,5,20,59,2,67,Washington,Town,24,Wayne,67024,2,Wards 1 - 3,246,886,1,2,8,0,0,1,12,1144
02-Nov-04,FALL,GENERAL,PRES,President,5,20,58,2,67,Washington,Town,26,West Bend,67026,2,Wards 1 - 9,902,2229,5,5,14,0,1,5,30,3161
02-Nov-04,FALL,GENERAL,PRES,President,5,8,24,2,67,Washington,Village,131,Germantown,67131,5,"Wards 1, 7, 15 - 17",899,2485,4,1,10,0,0,3,18,3402
02-Nov-04,FALL,GENERAL,PRES,President,5,8,24,2,67,Washington,Village,131,Germantown,67131,6,"Wards 2, 4 - 6",950,1673,8,0,14,0,0,1,23,2646
02-Nov-04,FALL,GENERAL,PRES,President,5,8,24,2,67,Washington,Village,131,Germantown,67131,7,"Wards 3, 8 - 10 & 18",839,1872,4,0,8,0,0,1,13,2724
02-Nov-04,FALL,GENERAL,PRES,President,5,8,24,2,67,Washington,Village,131,Germantown,67131,8,Wards 11 - 14,755,1951,9,1,16,0,0,2,28,2734
02-Nov-04,FALL,GENERAL,PRES,President,5,20,58,2,67,Washington,Village,141,Jackson,67141,4,Wards 1 - 11,884,2320,7,1,16,1,1,4,30,3234
02-Nov-04,FALL,GENERAL,PRES,President,5,20,59,2,67,Washington,Village,142,Kewaskum,67142,2,Wards 1 - 4 & 6,553,1264,2,2,17,0,0,1,22,1839
02-Nov-04,FALL,GENERAL,PRES,President,5,20,60,2,67,Washington,Village,161,Newburg,67161,2,Wards 1 & 2,151,411,0,2,2,0,0,0,4,566
02-Nov-04,FALL,GENERAL,PRES,President,5,20,58,2,67,Washington,Village,181,Slinger,67181,5,Wards 1 - 8 & 10,709,1588,3,1,6,1,0,1,12,2309
02-Nov-04,FALL,GENERAL,PRES,President,5,33,99,2,67,Washington,Village,181,Slinger,67181,6,Ward 9,0,18,0,0,0,0,0,0,0,18
02-Nov-04,FALL,GENERAL,PRES,President,5,33,99,2,67,Washington,City,236,Hartford,67236,14,"Wards 1 - 8, 18, 24, 25, 29, 32 & 36",847,1687,5,1,14,0,1,2,23,2557
02-Nov-04,FALL,GENERAL,PRES,President,5,33,99,2,67,Washington,City,236,Hartford,67236,15,"Wards 9 - 11, 23 & 31",623,1274,5,1,13,0,1,1,21,1918
02-Nov-04,FALL,GENERAL,PRES,President,5,33,99,2,67,Washington,City,236,Hartford,67236,16,"Wards 12 - 15, 17, 19 - 22, 26 - 28, 30, 33 & 35",701,1270,6,3,12,0,0,3,24,1995
02-Nov-04,FALL,GENERAL,PRES,President,5,8,23,2,67,Washington,City,251,Milwaukee,67251,2,Ward 262,0,0,0,0,0,0,0,0,0,0
02-Nov-04,FALL,GENERAL,PRES,President,5,20,58,2,67,Washington,City,291,West Bend,67291,28,Wards 1 & 12,764,1379,0,2,12,0,0,4,18,2161
02-Nov-04,FALL,GENERAL,PRES,President,5,20,58,2,67,Washington,City,291,West Bend,67291,28,"Wards 2, 3 & 5",638,1183,6,4,16,0,0,2,28,1849
02-Nov-04,FALL,GENERAL,PRES,President,5,20,58,2,67,Washington,City,291,West Bend,67291,29,"Wards 4, 11, 22 & 29",582,1010,1,0,9,0,0,3,13,1605
02-Nov-04,FALL,GENERAL,PRES,President,5,20,58,2,67,Washington,City,291,West Bend,67291,31,"Wards 6, 7, 24 & 31",662,1503,3,1,10,0,1,3,18,2183
02-Nov-04,FALL,GENERAL,PRES,President,5,20,58,2,67,Washington,City,291,West Bend,67291,32,Wards 8 - 10,724,1552,2,3,16,0,0,3,24,2300
02-Nov-04,FALL,GENERAL,PRES,President,5,20,58,2,67,Washington,City,291,West Bend,67291,33,Wards 13 - 15,654,1285,2,0,7,0,0,0,9,1948
02-Nov-04,FALL,GENERAL,PRES,President,5,20,58,2,67,Washington,City,291,West Bend,67291,34,"Wards 16, 18 & 21",524,1099,2,1,8,0,0,0,11,1634
02-Nov-04,FALL,GENERAL,PRES,President,5,20,59,2,67,Washington,City,291,West Bend,67291,37,Ward 27,0,0,0,0,0,0,0,0,0,0
02-Nov-04,FALL,GENERAL,PRES,President,5,20,58,2,67,Washington,City,291,West Bend,67291,39,"Wards 17, 19, 20, 23, 25 & 26",853,1345,3,0,7,0,1,4,15,2213
02-Nov-04,FALL,GENERAL,PRES,President,5,20,60,2,67,Washington,City,291,West Bend,67291,39,Wards 28 & 34,0,0,0,0,0,0,0,0,0,0
02-Nov-04,FALL,GENERAL,PRES,President,5,20,59,2,67,Washington,City,291,West Bend,67291,40,Ward 30,0,0,0,0,0,0,0,0,0,0
02-Nov-04,FALL,GENERAL,PRES,President,5,20,59,2,67,Washington,City,291,West Bend,67291,43,Ward 32,0,0,0,0,0,0,0,0,0,0
02-Nov-04,FALL,GENERAL,PRES,President,5,20,59,2,67,Washington,City,291,West Bend,67291,44,Ward 33,0,0,0,0,0,0,0,0,0,0
02-Nov-04,FALL,GENERAL,PRES,President,5,33,98,2,68,Waukesha,Town,2,Brookfield,68002,10,Wards 1 & 4,282,585,1,2,2,0,0,1,6,873
02-Nov-04,FALL,GENERAL,PRES,President,5,33,98,2,68,Waukesha,Town,2,Brookfield,68002,11,Wards 2 & 8,203,317,2,0,1,0,0,1,4,524
02-Nov-04,FALL,GENERAL,PRES,President,5,33,98,2,68,Waukesha,Town,2,Brookfield,68002,12,Wards 3 & 6,398,834,2,0,5,0,0,1,8,1240
02-Nov-04,FALL,GENERAL,PRES,President,5,33,98,2,68,Waukesha,Town,2,Brookfield,68002,13,Wards 5 & 7,261,614,0,0,4,0,0,1,5,880
02-Nov-04,FALL,GENERAL,PRES,President,5,33,98,2,68,Waukesha,Town,2,Brookfield,68002,14,Wards 9 & 10,239,417,1,0,3,0,0,1,5,661
02-Nov-04,FALL,GENERAL,PRES,President,5,11,33,2,68,Waukesha,Town,4,Delafield,68004,5,"Wards 1, 2, 5 & 6",417,1428,1,0,8,0,0,1,10,1855
02-Nov-04,FALL,GENERAL,PRES,President,5,11,33,2,68,Waukesha,Town,4,Delafield,68004,6,Wards 3 & 4,219,908,4,0,3,0,0,2,9,1136
02-Nov-04,FALL,GENERAL,PRES,President,5,11,33,2,68,Waukesha,Town,4,Delafield,68004,7,Wards 7 & 8,221,644,1,0,1,0,1,0,3,868
02-Nov-04,FALL,GENERAL,PRES,President,5,11,33,2,68,Waukesha,Town,4,Delafield,68004,8,Wards 9 - 11,370,952,5,1,4,0,0,0,10,1332
02-Nov-04,FALL,GENERAL,PRES,President,1,11,31,2,68,Waukesha,Town,6,Eagle,68006,2,Wards 1 - 4,580,1464,6,2,11,0,0,3,22,2066
02-Nov-04,FALL,GENERAL,PRES,President,5,11,33,2,68,Waukesha,Town,8,Genesee,68008,6,"Wards 1, 4 & 5",436,1123,4,0,5,0,0,3,12,1571
02-Nov-04,FALL,GENERAL,PRES,President,5,11,33,2,68,Waukesha,Town,8,Genesee,68008,7,"Wards 2, 3 & 9",398,1019,2,1,8,0,0,2,13,1430
02-Nov-04,FALL,GENERAL,PRES,President,5,11,33,2,68,Waukesha,Town,8,Genesee,68008,8,Wards 6 - 8 & 10,526,1366,8,0,9,0,0,1,18,1910
02-Nov-04,FALL,GENERAL,PRES,President,5,33,99,2,68,Waukesha,Town,10,Lisbon,68010,8,"Wards 1, 9, 10 & 12",585,1495,4,2,4,0,0,6,16,2096
02-Nov-04,FALL,GENERAL,PRES,President,5,33,99,2,68,Waukesha,Town,10,Lisbon,68010,9,"Wards 2, 3 & 11",494,993,5,0,7,0,0,4,16,1503
02-Nov-04,FALL,GENERAL,PRES,President,5,33,98,2,68,Waukesha,Town,10,Lisbon,68010,10,Ward 4,111,258,1,0,1,0,0,0,2,371
02-Nov-04,FALL,GENERAL,PRES,President,5,33,98,2,68,Waukesha,Town,10,Lisbon,68010,11,Wards 5 - 7,481,1187,0,1,7,0,2,2,12,1680
02-Nov-04,FALL,GENERAL,PRES,President,5,33,99,2,68,Waukesha,Town,10,Lisbon,68010,12,Ward 8,126,447,0,1,1,0,0,0,2,575
02-Nov-04,FALL,GENERAL,PRES,President,5,33,99,2,68,Waukesha,Town,14,Merton,68014,9,Wards 1 - 3,433,1437,3,1,8,0,0,0,12,1882
02-Nov-04,FALL,GENERAL,PRES,President,5,33,99,2,68,Waukesha,Town,14,Merton,68014,10,Wards 4 - 6,426,1151,2,0,7,0,0,3,12,1589
02-Nov-04,FALL,GENERAL,PRES,President,5,33,99,2,68,Waukesha,Town,14,Merton,68014,11,Wards 7 - 9,320,1447,4,2,6,0,0,1,13,1780
02-Nov-04,FALL,GENERAL,PRES,President,1,11,33,2,68,Waukesha,Town,16,Mukwonago,68016,7,"Wards 1, 2, 4 - 10",1161,3056,7,0,22,0,0,2,31,4248
02-Nov-04,FALL,GENERAL,PRES,President,1,28,83,2,68,Waukesha,Town,16,Mukwonago,68016,8,Ward 3,122,358,1,0,3,0,0,0,4,484
02-Nov-04,FALL,GENERAL,PRES,President,5,13,38,2,68,Waukesha,Town,22,Oconomowoc,68022,4,"Wards 1, 2 & 4",500,1314,5,1,9,0,0,2,17,1831
02-Nov-04,FALL,GENERAL,PRES,President,5,13,38,2,68,Waukesha,Town,22,Oconomowoc,68022,5,"Wards 3, 6 & 7",470,1251,1,1,5,0,0,4,11,1732
02-Nov-04,FALL,GENERAL,PRES,President,5,13,38,2,68,Waukesha,Town,22,Oconomowoc,68022,6,"Wards 5, 8 & 9",377,1081,2,0,10,0,0,0,12,1470
02-Nov-04,FALL,GENERAL,PRES,President,5,11,31,2,68,Waukesha,Town,24,Ottawa,68024,2,Wards 1 - 5,771,1602,3,0,14,0,0,2,19,2392
02-Nov-04,FALL,GENERAL,PRES,President,5,11,31,2,68,Waukesha,Town,28,Summit,68028,3,Wards 1 - 3,446,1046,2,0,5,0,0,1,8,1500
02-Nov-04,FALL,GENERAL,PRES,President,5,11,31,2,68,Waukesha,Town,28,Summit,68028,4,Wards 4 - 6,464,1189,0,2,8,0,0,0,10,1663
02-Nov-04,FALL,GENERAL,PRES,President,1,28,83,2,68,Waukesha,Town,30,Vernon,68030,5,"Wards 1, 6 - 10",854,2014,5,2,13,0,0,3,23,2891
02-Nov-04,FALL,GENERAL,PRES,President,1,28,83,2,68,Waukesha,Town,30,Vernon,68030,6,Wards 2 - 5,560,1326,2,0,5,0,0,0,7,1893
02-Nov-04,FALL,GENERAL,PRES,President,5,33,97,2,68,Waukesha,Town,32,Waukesha,68032,10,Wards 1 & 4,253,531,1,0,1,0,0,0,2,786
02-Nov-04,FALL,GENERAL,PRES,President,5,33,97,2,68,Waukesha,Town,32,Waukesha,68032,11,Wards 2 & 5,305,624,2,0,9,0,0,0,11,940
02-Nov-04,FALL,GENERAL,PRES,President,5,11,33,2,68,Waukesha,Town,32,Waukesha,68032,12,Ward 3,188,433,0,0,1,0,0,0,1,622
02-Nov-04,FALL,GENERAL,PRES,President,5,28,84,2,68,Waukesha,Town,32,Waukesha,68032,13,Ward 6,208,317,0,2,3,0,0,0,5,530
02-Nov-04,FALL,GENERAL,PRES,President,5,11,33,2,68,Waukesha,Town,32,Waukesha,68032,16,Wards 7 & 8,232,654,2,1,2,1,0,1,7,893
02-Nov-04,FALL,GENERAL,PRES,President,5,28,84,2,68,Waukesha,Town,32,Waukesha,68032,17,Wards 9 & 10,293,697,0,1,1,0,0,0,2,992
02-Nov-04,FALL,GENERAL,PRES,President,5,28,84,2,68,Waukesha,Town,32,Waukesha,68032,18,Wards 11 & 12,266,661,0,3,1,0,0,1,5,932
02-Nov-04,FALL,GENERAL,PRES,President,1,28,83,2,68,Waukesha,Village,106,Big Bend,68106,3,Wards 1 - 3,213,532,2,0,3,0,0,0,5,750
02-Nov-04,FALL,GENERAL,PRES,President,5,8,24,2,68,Waukesha,Village,107,Butler,68107,4,Wards 1 - 3,459,669,3,1,5,0,0,3,12,1140
02-Nov-04,FALL,GENERAL,PRES,President,5,11,33,2,68,Waukesha,Village,111,Chenequa,68111,2,,67,349,0,0,3,0,0,0,3,419
02-Nov-04,FALL,GENERAL,PRES,President,5,11,31,2,68,Waukesha,Village,116,Dousman,68116,3,Wards 1 & 2,391,751,5,0,6,0,0,1,12,1154
02-Nov-04,FALL,GENERAL,PRES,President,1,11,31,2,68,Waukesha,Village,121,Eagle,68121,2,Wards 1 & 2,257,802,2,2,6,1,1,0,12,1071
02-Nov-04,FALL,GENERAL,PRES,President,5,5,14,2,68,Waukesha,Village,122,Elm Grove,68122,5,Wards 1 - 4,628,1690,8,0,11,0,0,1,20,2338
02-Nov-04,FALL,GENERAL,PRES,President,5,5,14,2,68,Waukesha,Village,122,Elm Grove,68122,6,Wards 5 - 8,661,1352,4,1,6,0,2,2,15,2028
02-Nov-04,FALL,GENERAL,PRES,President,5,11,33,2,68,Waukesha,Village,136,Hartland,68136,3,Wards 1 - 7,885,1930,4,3,18,0,1,4,30,2845
02-Nov-04,FALL,GENERAL,PRES,President,5,11,33,2,68,Waukesha,Village,136,Hartland,68136,4,Wards 8 - 13,667,1443,9,2,9,1,0,3,24,2134
02-Nov-04,FALL,GENERAL,PRES,President,5,13,38,2,68,Waukesha,Village,146,Lac la Belle,68146,2,Ward 1,50,171,0,0,0,0,0,0,0,221
02-Nov-04,FALL,GENERAL,PRES,President,5,33,99,2,68,Waukesha,Village,147,Lannon,68147,2,Wards 1 & 2,208,400,4,0,2,0,0,2,8,616
02-Nov-04,FALL,GENERAL,PRES,President,5,8,24,2,68,Waukesha,Village,151,Menomonee Falls,68151,15,Wards 1 & 2,490,945,2,1,12,0,0,2,17,1452
02-Nov-04,FALL,GENERAL,PRES,President,5,8,24,2,68,Waukesha,Village,151,Menomonee Falls,68151,16,"Wards 3, 9 & 10",831,1489,2,0,14,0,1,1,18,2338
02-Nov-04,FALL,GENERAL,PRES,President,5,8,24,2,68,Waukesha,Village,151,Menomonee Falls,68151,17,"Wards 4, 8 & 11",735,1190,3,1,5,0,0,8,17,1942
02-Nov-04,FALL,GENERAL,PRES,President,5,8,24,2,68,Waukesha,Village,151,Menomonee Falls,68151,18,"Wards 5, 6 & 13",713,1151,2,0,5,0,0,1,8,1872
02-Nov-04,FALL,GENERAL,PRES,President,5,8,24,2,68,Waukesha,Village,151,Menomonee Falls,68151,19,Wards 7 & 12,563,1046,6,0,15,0,0,0,21,1630
02-Nov-04,FALL,GENERAL,PRES,President,5,8,24,2,68,Waukesha,Village,151,Menomonee Falls,68151,20,"Wards 14, 15 & 21",869,1751,7,0,10,0,0,1,18,2638
02-Nov-04,FALL,GENERAL,PRES,President,5,8,24,2,68,Waukesha,Village,151,Menomonee Falls,68151,21,Wards 16 & 17,429,974,4,1,6,0,0,4,15,1418
02-Nov-04,FALL,GENERAL,PRES,President,5,33,99,2,68,Waukesha,Village,151,Menomonee Falls,68151,22,"Wards 18, 25 & 26",485,1204,3,0,6,0,0,1,10,1699
02-Nov-04,FALL,GENERAL,PRES,President,5,8,24,2,68,Waukesha,Village,151,Menomonee Falls,68151,23,Ward 19,246,461,1,3,6,0,0,0,10,717
02-Nov-04,FALL,GENERAL,PRES,President,5,8,24,2,68,Waukesha,Village,151,Menomonee Falls,68151,24,Wards 20 & 22,617,1367,4,0,8,0,0,0,12,1996
02-Nov-04,FALL,GENERAL,PRES,President,5,8,24,2,68,Waukesha,Village,151,Menomonee Falls,68151,25,Wards 23 & 29,599,1068,1,0,6,0,0,1,8,1675
02-Nov-04,FALL,GENERAL,PRES,President,5,33,99,2,68,Waukesha,Village,151,Menomonee Falls,68151,26,Ward 24,149,352,1,0,0,0,1,4,6,507
02-Nov-04,FALL,GENERAL,PRES,President,5,33,99,2,68,Waukesha,Village,151,Menomonee Falls,68151,27,Ward 27,210,470,0,0,2,0,0,1,3,683
02-Nov-04,FALL,GENERAL,PRES,President,5,8,24,2,68,Waukesha,Village,151,Menomonee Falls,68151,28,Ward 28,260,485,2,0,1,0,0,1,4,749
02-Nov-04,FALL,GENERAL,PRES,President,5,33,99,2,68,Waukesha,Village,152,Merton,68152,2,Wards 1 - 3,273,1074,0,0,6,0,0,0,6,1353
02-Nov-04,FALL,GENERAL,PRES,President,1,28,83,2,68,Waukesha,Village,153,Mukwonago,68153,4,Wards 1 - 8,1138,2435,13,2,10,0,0,2,27,3600
02-Nov-04,FALL,GENERAL,PRES,President,5,11,33,2,68,Waukesha,Village,158,Nashotah,68158,2,Wards 1 & 2,230,682,2,0,1,0,0,0,3,915
02-Nov-04,FALL,GENERAL,PRES,President,1,11,33,2,68,Waukesha,Village,161,North Prairie,68161,3,Wards 1 - 3,345,835,3,1,5,0,2,1,12,1192
02-Nov-04,FALL,GENERAL,PRES,President,5,11,31,2,68,Waukesha,Village,166,Oconomowoc Lake,68166,2,,92,325,1,0,2,0,0,0,3,420
02-Nov-04,FALL,GENERAL,PRES,President,5,33,98,2,68,Waukesha,Village,171,Pewaukee,68171,3,Wards 1 - 5,867,1946,5,0,8,2,0,4,19,2832
02-Nov-04,FALL,GENERAL,PRES,President,5,33,98,2,68,Waukesha,Village,171,Pewaukee,68171,4,Wards 6 - 9,701,1157,3,1,11,0,0,2,17,1875
02-Nov-04,FALL,GENERAL,PRES,President,5,33,99,2,68,Waukesha,Village,181,Sussex,68181,10,"Wards 1, 2, 4 & 5",651,1244,3,0,11,1,1,2,18,1913
02-Nov-04,FALL,GENERAL,PRES,President,5,33,99,2,68,Waukesha,Village,181,Sussex,68181,11,"Wards 3, 10, 11 & 13",510,1228,9,0,0,0,2,0,11,1749
