County Name,Municipality Name,Reporting Unit,Original or recount,Total Votes,Donald J. Trump / Michael R. Pence,Hillary Clinton / Tim Kaine,Darrell L. Castle / Scott N. Bradley,Gary Johnson / Bill Weld,Jill Stein / Ajamu Baraka,Monica Moorehead / Lamont Lilly,Rocky Roque De La Fuente / Michael Steinberg,Cherunda Fox / Roger Kushner (write-in),Evan McMullin / Nathan Johnson (write-in),Michael A. Maturen / Juan Munoz (write-in),Marshall Schoenke / James Creighton Mitchell Jr. (write-in),Chris Keniston / Deacon Taylor (write-in),Laurence Kotlikoff / Edward E. Leamer (write-in),Tom Hoefling / Steve Schulin (write-in),Joseph Maldonado (write-in),Emidio Soltysik / Angela Nicole Walker (write-in),SCATTERING
MILWAUKEE ,CITY OF SOUTH MILWAUKEE,CITY OF SOUTH MILWAUKEE Ward 1-4,Recount,2547,1124,1240,12,91,37,2,1,0,16,0,0,0,0,0,0,0,24
MILWAUKEE ,CITY OF SOUTH MILWAUKEE,CITY OF SOUTH MILWAUKEE Ward 5-8,Recount,2286,1041,1067,10,114,23,2,0,0,9,0,0,0,0,0,0,0,20
MILWAUKEE ,CITY OF SOUTH MILWAUKEE,CITY OF SOUTH MILWAUKEE Ward 9-12,Recount,2891,1409,1299,11,115,25,3,1,0,11,0,0,0,0,0,0,0,17
MILWAUKEE ,CITY OF SOUTH MILWAUKEE,CITY OF SOUTH MILWAUKEE Ward 13-16,Recount,2561,1183,1212,4,95,32,1,0,0,11,0,0,0,0,0,0,0,23
MILWAUKEE ,CITY OF WAUWATOSA,CITY OF WAUWATOSA Ward 1,Recount,1210,343,788,0,54,4,0,0,0,9,0,0,0,0,0,0,0,12
MILWAUKEE ,CITY OF WAUWATOSA,CITY OF WAUWATOSA Ward 2,Recount,1196,323,792,3,40,14,0,0,0,10,0,0,0,0,0,0,0,14
MILWAUKEE ,CITY OF WAUWATOSA,CITY OF WAUWATOSA Ward 3,Recount,1309,391,780,5,86,10,2,0,0,13,0,0,0,0,0,0,0,22
MILWAUKEE ,CITY OF WAUWATOSA,CITY OF WAUWATOSA Ward 4,Recount,1742,602,987,5,81,21,0,2,0,16,0,0,0,0,0,0,0,28
MILWAUKEE ,CITY OF WAUWATOSA,CITY OF WAUWATOSA Ward 5,Recount,959,317,572,3,39,6,0,1,0,7,0,0,0,0,0,0,0,14
MILWAUKEE ,CITY OF WAUWATOSA,CITY OF WAUWATOSA Ward 6,Recount,860,261,517,7,46,14,0,3,0,2,0,0,0,0,0,0,0,10
MILWAUKEE ,CITY OF WAUWATOSA,CITY OF WAUWATOSA Ward 7,Recount,1422,505,801,6,56,10,1,0,0,12,0,0,0,0,0,0,0,31
MILWAUKEE ,CITY OF WAUWATOSA,CITY OF WAUWATOSA Ward 8,Recount,675,298,337,6,22,3,0,0,0,1,0,0,0,0,0,0,0,8
MILWAUKEE ,CITY OF WAUWATOSA,CITY OF WAUWATOSA Ward 9,Recount,1389,639,649,5,61,16,1,2,0,5,0,0,0,0,0,0,0,11
MILWAUKEE ,CITY OF WAUWATOSA,CITY OF WAUWATOSA Ward 10,Recount,1171,344,718,4,49,17,0,0,0,20,0,0,0,0,0,0,0,19
MILWAUKEE ,CITY OF WAUWATOSA,CITY OF WAUWATOSA Ward 11,Recount,1247,359,802,0,54,12,1,1,0,7,1,0,0,0,0,0,0,10
MILWAUKEE ,CITY OF WAUWATOSA,CITY OF WAUWATOSA Ward 12,Recount,1413,543,748,1,70,11,0,0,0,24,0,0,0,0,0,0,0,16
MILWAUKEE ,CITY OF WAUWATOSA,CITY OF WAUWATOSA Ward 13,Recount,695,209,422,2,35,9,0,1,0,5,2,0,0,0,0,0,0,10
MILWAUKEE ,CITY OF WAUWATOSA,CITY OF WAUWATOSA Ward 14,Recount,1281,354,806,2,65,23,1,0,0,7,0,0,0,0,0,0,0,23
MILWAUKEE ,CITY OF WAUWATOSA,CITY OF WAUWATOSA Ward 15,Recount,1378,318,921,3,74,23,3,1,0,18,0,0,0,0,0,0,0,17
MILWAUKEE ,CITY OF WAUWATOSA,CITY OF WAUWATOSA Ward 16,Recount,1442,479,824,4,81,7,0,2,0,22,0,0,0,0,0,0,0,23
MILWAUKEE ,CITY OF WAUWATOSA,CITY OF WAUWATOSA Ward 17,Recount,1214,501,614,4,54,6,1,0,0,18,0,0,1,0,0,0,0,15
MILWAUKEE ,CITY OF WAUWATOSA,CITY OF WAUWATOSA Ward 18,Recount,1077,390,612,4,48,10,0,0,0,12,0,0,0,0,0,0,0,1
MILWAUKEE ,CITY OF WAUWATOSA,CITY OF WAUWATOSA Ward 19,Recount,1114,426,608,6,48,4,1,2,0,7,0,0,0,0,0,0,0,12
MILWAUKEE ,CITY OF WAUWATOSA,CITY OF WAUWATOSA Ward 20,Recount,1480,635,740,4,53,14,3,0,0,16,0,0,0,0,0,0,0,15
MILWAUKEE ,CITY OF WAUWATOSA,CITY OF WAUWATOSA Ward 21,Recount,1078,468,519,3,44,11,0,2,0,11,3,0,0,0,0,0,0,17
MILWAUKEE ,CITY OF WAUWATOSA,CITY OF WAUWATOSA Ward 22,Recount,1166,427,644,2,59,12,0,1,0,10,0,0,0,0,0,0,0,11
MILWAUKEE ,CITY OF WAUWATOSA,CITY OF WAUWATOSA Ward 23,Recount,1143,522,526,5,63,12,1,0,0,3,1,0,0,0,0,0,0,10
MILWAUKEE ,CITY OF WAUWATOSA,CITY OF WAUWATOSA Ward 24,Recount,1050,383,587,4,50,7,1,2,0,5,0,0,0,0,0,0,0,11
MILWAUKEE ,CITY OF WEST ALLIS,CITY OF WEST ALLIS Ward 1,Recount,876,333,461,3,45,17,1,1,0,3,0,0,1,0,0,0,0,11
MILWAUKEE ,CITY OF WEST ALLIS,CITY OF WEST ALLIS Ward 2,Recount,1157,381,666,5,63,19,2,0,0,6,0,0,0,0,0,0,0,15
MILWAUKEE ,CITY OF WEST ALLIS,CITY OF WEST ALLIS Ward 3,Recount,802,284,464,1,28,15,1,0,0,1,0,0,0,0,0,0,0,8
MILWAUKEE ,CITY OF WEST ALLIS,CITY OF WEST ALLIS Ward 4,Recount,1259,509,629,5,54,14,3,2,0,11,0,0,0,0,0,0,0,32
MILWAUKEE ,CITY OF WEST ALLIS,CITY OF WEST ALLIS Ward 5,Recount,1001,384,547,6,35,17,0,0,0,2,0,0,0,0,0,0,0,10
MILWAUKEE ,CITY OF WEST ALLIS,CITY OF WEST ALLIS Ward 6,Recount,930,407,445,2,35,12,1,1,0,7,0,0,0,0,0,0,0,20
MILWAUKEE ,CITY OF WEST ALLIS,CITY OF WEST ALLIS Ward 7,Recount,1129,462,581,4,57,12,0,0,0,0,0,0,0,0,0,0,0,13
MILWAUKEE ,CITY OF WEST ALLIS,CITY OF WEST ALLIS Ward 8,Recount,968,374,513,7,48,16,2,2,0,0,0,0,0,0,0,0,0,6
MILWAUKEE ,CITY OF WEST ALLIS,CITY OF WEST ALLIS Ward 9,Recount,1295,539,645,3,61,18,3,1,0,5,1,0,0,0,0,0,0,19
MILWAUKEE ,CITY OF WEST ALLIS,CITY OF WEST ALLIS Ward 10,Recount,1113,467,534,0,62,20,2,1,0,5,0,0,0,0,0,0,0,22
MILWAUKEE ,CITY OF WEST ALLIS,CITY OF WEST ALLIS Ward 11,Recount,1347,645,599,4,61,17,0,2,0,2,0,0,0,0,0,0,0,17
MILWAUKEE ,CITY OF WEST ALLIS,CITY OF WEST ALLIS Ward 12,Recount,1210,643,476,10,51,15,1,0,0,0,0,0,0,0,0,0,0,14
MILWAUKEE ,CITY OF WEST ALLIS,CITY OF WEST ALLIS Ward 13,Recount,1649,805,709,5,84,12,0,0,0,5,0,0,0,0,0,0,0,29
MILWAUKEE ,CITY OF WEST ALLIS,CITY OF WEST ALLIS Ward 14,Recount,960,409,458,2,47,14,1,0,0,11,0,0,0,0,0,0,0,18
MILWAUKEE ,CITY OF WEST ALLIS,CITY OF WEST ALLIS Ward 15,Recount,953,434,421,5,60,10,1,0,0,9,0,0,0,0,0,0,0,13
MILWAUKEE ,CITY OF WEST ALLIS,CITY OF WEST ALLIS Ward 16,Recount,953,475,403,6,42,12,0,0,0,4,0,0,0,0,0,0,0,11
MILWAUKEE ,CITY OF WEST ALLIS,CITY OF WEST ALLIS Ward 17,Recount,1339,629,604,5,58,20,2,0,0,4,0,0,0,0,0,0,0,17
MILWAUKEE ,CITY OF WEST ALLIS,CITY OF WEST ALLIS Ward 18,Recount,1545,745,678,7,67,23,0,1,0,4,1,0,0,0,0,0,0,19
MILWAUKEE ,CITY OF WEST ALLIS,CITY OF WEST ALLIS Ward 19,Recount,1464,717,659,6,48,12,1,2,0,6,0,0,0,0,0,0,0,13
MILWAUKEE ,CITY OF WEST ALLIS,CITY OF WEST ALLIS Ward 20,Recount,975,438,474,3,30,14,0,1,0,8,0,0,0,0,0,0,0,7
MILWAUKEE ,CITY OF WEST ALLIS,CITY OF WEST ALLIS Ward 21,Recount,1240,547,593,4,51,21,1,1,0,8,0,0,0,0,0,0,0,14
MILWAUKEE ,CITY OF WEST ALLIS,CITY OF WEST ALLIS Ward 22,Recount,980,414,490,4,43,13,1,0,0,3,0,0,0,0,0,0,0,12
MILWAUKEE ,CITY OF WEST ALLIS,CITY OF WEST ALLIS Ward 23,Recount,1449,775,581,9,53,13,1,0,0,6,0,0,0,0,0,0,0,11
MILWAUKEE ,CITY OF WEST ALLIS,CITY OF WEST ALLIS Ward 24,Recount,883,333,495,3,34,11,0,1,0,2,1,0,0,0,0,0,0,3
MILWAUKEE ,CITY OF WEST ALLIS,CITY OF WEST ALLIS Ward 25,Recount,1287,659,543,4,55,7,0,0,0,5,0,0,0,0,0,0,0,14
MONROE ,TOWN OF ADRIAN,TOWN OF ADRIAN Ward 1,Recount,415,280,118,1,12,2,0,0,0,0,0,0,0,0,0,0,0,2
MONROE ,TOWN OF ANGELO,TOWN OF ANGELO Wards 1-3,Recount,617,388,202,3,14,5,0,0,0,0,0,0,0,0,0,0,0,5
MONROE ,TOWN OF BYRON,TOWN OF BYRON Ward 1,Recount,600,373,184,4,22,4,0,0,0,0,0,0,0,0,0,0,0,13
MONROE ,TOWN OF CLIFTON,TOWN OF CLIFTON Ward 1,Recount,222,136,79,2,3,1,1,0,0,0,0,0,0,0,0,0,0,0
MONROE ,TOWN OF GLENDALE,TOWN OF GLENDALE Ward 1,Recount,303,197,89,0,8,8,0,0,0,0,0,0,0,0,0,0,0,1
MONROE ,TOWN OF GRANT,TOWN OF GRANT Ward 1,Recount,243,181,49,1,7,3,0,0,0,0,0,0,0,0,0,0,0,2
MONROE ,TOWN OF GREENFIELD,TOWN OF GREENFIELD Wards 1-2,Recount,389,251,122,3,8,2,0,0,0,0,0,0,0,0,0,0,0,3
MONROE ,TOWN OF JEFFERSON,TOWN OF JEFFERSON Ward 1,Recount,284,171,105,1,5,1,0,0,0,0,0,0,0,0,0,0,0,1
MONROE ,TOWN OF LAFAYETTE,TOWN OF LAFAYETTE Wards 1-2,Recount,180,113,51,2,10,2,0,0,0,1,0,0,0,0,0,0,0,1
MONROE ,TOWN OF LA GRANGE,TOWN OF LA GRANGE Wards 1A-3A,Recount,969,571,317,12,35,13,2,1,0,5,0,0,1,0,0,0,0,12
MONROE ,TOWN OF LA GRANGE,TOWN OF LA GRANGE Wards 1B-3B,Recount,75,56,19,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
MONROE ,TOWN OF LEON,TOWN OF LEON Wards 1-2,Recount,592,384,176,5,16,7,0,0,0,1,0,0,0,0,0,0,0,3
MONROE ,TOWN OF LINCOLN,TOWN OF LINCOLN Ward 1,Recount,437,319,94,5,14,1,0,0,0,3,0,0,0,0,0,0,0,1
MONROE ,TOWN OF LITTLE FALLS,TOWN OF LITTLE FALLS Wards 1-2,Recount,700,436,214,4,31,9,0,0,0,2,0,0,0,0,0,0,0,4
MONROE ,TOWN OF NEW LYME,TOWN OF NEW LYME Ward 1,Recount,98,65,28,2,2,0,0,0,0,0,0,0,0,0,0,0,0,1
MONROE ,TOWN OF OAKDALE,TOWN OF OAKDALE Ward 1,Recount,378,259,101,1,9,3,0,1,0,0,0,0,0,0,0,0,0,4
MONROE ,TOWN OF PORTLAND,TOWN OF PORTLAND Ward 1,Recount,396,226,157,0,11,1,1,0,0,0,0,0,0,0,0,0,0,0
MONROE ,TOWN OF RIDGEVILLE,TOWN OF RIDGEVILLE Ward 1,Recount,251,137,99,5,7,0,0,0,0,1,0,0,0,0,0,0,0,2
MONROE ,TOWN OF SCOTT,TOWN OF SCOTT Ward 1,Recount,46,37,5,0,3,1,0,0,0,0,0,0,0,0,0,0,0,0
MONROE ,TOWN OF SHELDON,TOWN OF SHELDON Ward 1,Recount,217,156,55,1,2,3,0,0,0,0,0,0,0,0,0,0,0,0
MONROE ,TOWN OF SPARTA,TOWN OF SPARTA Wards 1-6,Recount,1566,904,567,9,52,16,0,2,0,5,0,0,0,0,0,0,0,11
MONROE ,TOWN OF TOMAH,TOWN OF TOMAH Wards 1-2,Recount,736,468,230,9,22,5,0,0,0,1,0,0,0,0,0,0,0,1
MONROE ,TOWN OF WELLINGTON,TOWN OF WELLINGTON Wards 1-2,Recount,254,125,108,0,12,4,0,0,0,2,0,0,0,0,0,0,0,3
MONROE ,TOWN OF WELLS,TOWN OF WELLS Ward 1,Recount,276,171,90,1,10,2,0,0,0,1,0,0,0,0,0,0,0,1
MONROE ,TOWN OF WILTON,TOWN OF WILTON Wards 1-5,Recount,242,156,64,0,16,3,0,0,0,0,0,0,0,0,0,0,0,3
MONROE ,VILLAGE OF CASHTON,VILLAGE OF CASHTON Wards 1-3,Recount,450,236,185,2,20,2,0,0,0,0,0,0,0,0,0,0,0,5
MONROE ,VILLAGE OF KENDALL,VILLAGE OF KENDALL Ward 1,Recount,202,110,79,1,5,6,0,0,0,0,0,0,0,0,0,0,0,1
MONROE ,VILLAGE OF MELVINA,VILLAGE OF MELVINA Ward 1,Recount,38,22,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
MONROE ,VILLAGE OF NORWALK,VILLAGE OF NORWALK Ward 1,Recount,208,108,92,3,5,0,0,0,0,0,0,0,0,0,0,0,0,0
MONROE ,VILLAGE OF OAKDALE,VILLAGE OF OAKDALE Ward 1,Recount,116,69,37,0,6,2,0,0,0,2,0,0,0,0,0,0,0,0
MONROE ,VILLAGE OF ONTARIO,VILLAGE OF ONTARIO Ward 2,Recount,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
MONROE ,VILLAGE OF ROCKLAND,VILLAGE OF ROCKLAND Ward 2,Recount,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
MONROE ,VILLAGE OF WARRENS,VILLAGE OF WARRENS Ward 1,Recount,215,146,59,2,5,0,0,0,0,0,0,0,0,0,0,0,0,3
MONROE ,VILLAGE OF WILTON,VILLAGE OF WILTON Ward 1,Recount,228,106,102,2,12,5,0,0,0,0,0,0,0,0,0,0,0,1
MONROE ,VILLAGE OF WYEVILLE,VILLAGE OF WYEVILLE Ward 1,Recount,60,36,19,1,2,1,0,0,0,0,0,0,0,0,0,0,0,1
MONROE ,CITY OF SPARTA,CITY OF SPARTA Wards 1-6,Recount,1344,687,568,3,48,22,1,0,0,4,0,0,0,0,0,0,0,11
MONROE ,CITY OF SPARTA,CITY OF SPARTA Wards 7-12,Recount,1427,701,618,7,60,13,0,4,0,4,0,0,0,0,0,0,0,20
MONROE ,CITY OF SPARTA,"CITY OF SPARTA Wards 13-18,20",Recount,1035,496,460,0,45,14,1,0,0,2,0,0,0,0,0,0,0,17
MONROE ,CITY OF SPARTA,CITY OF SPARTA Ward 19,Recount,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
MONROE ,CITY OF TOMAH,CITY OF TOMAH Wards 1-6,Recount,1186,627,468,7,47,21,0,2,0,3,0,0,0,0,0,0,0,11
MONROE ,CITY OF TOMAH,CITY OF TOMAH Ward 5B,Recount,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
MONROE ,CITY OF TOMAH,CITY OF TOMAH Wards 7-11,Recount,1404,761,519,10,70,24,1,0,0,5,0,0,0,0,0,0,0,14
MONROE ,CITY OF TOMAH,"CITY OF TOMAH Wards 12-16,18",Recount,1299,691,506,4,51,26,3,0,0,7,0,0,0,0,0,0,0,11
MONROE ,CITY OF TOMAH,"CITY OF TOMAH Wards 17,19-20",Recount,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
OCONTO ,TOWN OF ABRAMS,TOWN OF ABRAMS Ward 1-3,Recount,1040,714,281,5,27,7,2,0,0,1,0,0,0,0,0,0,0,3
OCONTO ,TOWN OF BAGLEY,TOWN OF BAGLEY Ward 1,Recount,180,133,42,2,3,0,0,0,0,0,0,0,0,0,0,0,0,0
OCONTO ,TOWN OF BRAZEAU,TOWN OF BRAZEAU Ward 1-3,Recount,805,560,222,0,16,4,0,0,0,1,0,0,0,0,0,0,0,2
OCONTO ,TOWN OF BREED,TOWN OF BREED Ward 1,Recount,368,267,79,1,17,1,0,1,0,2,0,0,0,0,0,0,0,0
OCONTO ,TOWN OF CHASE,TOWN OF CHASE Wards 1-5,Recount,1596,1057,455,3,66,9,0,1,0,3,0,0,0,0,0,0,0,2
OCONTO ,TOWN OF DOTY,TOWN OF DOTY Ward 1,Recount,205,129,64,2,6,3,0,0,0,0,0,0,0,0,0,0,0,1
OCONTO ,TOWN OF GILLETT,TOWN OF GILLETT Ward 1-2,Recount,555,439,94,3,11,5,0,0,0,0,0,0,0,0,0,0,0,3
OCONTO ,TOWN OF HOW,TOWN OF HOW Wards 1-2,Recount,317,229,72,1,9,1,0,0,0,5,0,0,0,0,0,0,0,0
OCONTO ,TOWN OF LAKEWOOD,TOWN OF LAKEWOOD Ward 1,Recount,577,365,192,2,9,3,0,0,0,3,0,0,0,0,0,0,0,3
OCONTO ,TOWN OF LENA,TOWN OF LENA Ward 1,Recount,380,264,98,1,15,0,0,0,0,0,0,0,0,0,0,0,0,2
OCONTO ,TOWN OF LITTLE RIVER,TOWN OF LITTLE RIVER Ward 1-2,Recount,559,379,154,3,6,9,0,0,0,2,0,0,0,0,0,0,0,6
OCONTO ,TOWN OF LITTLE SUAMICO,TOWN OF LITTLE SUAMICO Ward 1-8,Recount,2836,1922,774,13,95,13,1,0,0,3,0,0,0,0,0,0,0,15
OCONTO ,TOWN OF MAPLE VALLEY,TOWN OF MAPLE VALLEY Ward 1,Recount,364,269,86,0,7,2,0,0,0,0,0,0,0,0,0,0,0,0
OCONTO ,TOWN OF MORGAN,TOWN OF MORGAN Ward 1-2,Recount,572,408,136,5,14,4,0,1,0,3,0,0,0,0,0,0,0,1
OCONTO ,TOWN OF MOUNTAIN,TOWN OF MOUNTAIN Ward 1,Recount,472,288,160,0,15,4,1,0,0,1,0,0,0,0,0,0,0,3
OCONTO ,TOWN OF OCONTO,TOWN OF OCONTO Ward 1-3,Recount,744,496,222,10,13,2,0,0,0,0,0,0,0,0,0,0,0,1
OCONTO ,TOWN OF OCONTO FALLS,TOWN OF OCONTO FALLS Ward 1-2,Recount,664,446,184,7,22,3,1,0,0,1,0,0,0,0,0,0,0,0
OCONTO ,TOWN OF PENSAUKEE,TOWN OF PENSAUKEE Ward 1-2,Recount,797,524,243,1,17,3,0,0,0,5,0,0,0,0,0,0,0,4
OCONTO ,TOWN OF RIVERVIEW,TOWN OF RIVERVIEW Ward 1-2,Recount,500,287,193,1,15,3,0,0,0,0,0,0,0,0,0,0,0,1
OCONTO ,TOWN OF SPRUCE,TOWN OF SPRUCE Ward 1-2,Recount,470,322,131,2,10,1,0,0,0,1,0,0,0,0,0,0,0,3
OCONTO ,TOWN OF STILES,TOWN OF STILES Ward 1-2,Recount,819,527,246,5,32,5,0,1,0,0,0,0,0,0,0,0,0,3
OCONTO ,TOWN OF TOWNSEND,TOWN OF TOWNSEND Ward 1,Recount,670,396,252,2,17,1,0,0,0,2,0,0,0,0,0,0,0,0
OCONTO ,TOWN OF UNDERHILL,TOWN OF UNDERHILL Ward 1,Recount,418,284,118,2,11,0,1,0,0,0,0,0,0,0,0,0,0,2
OCONTO ,VILLAGE OF LENA,VILLAGE OF LENA Ward 1,Recount,257,164,84,1,4,1,1,0,0,0,0,0,0,0,0,0,0,2
OCONTO ,VILLAGE OF PULASKI,VILLAGE OF PULASKI Ward 5,Recount,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
OCONTO ,VILLAGE OF SURING,VILLAGE OF SURING Ward 1,Recount,210,153,50,0,4,0,0,0,0,1,0,0,0,0,0,0,0,2
OCONTO ,CITY OF GILLETT,CITY OF GILLETT Wards 1-3,Recount,580,358,196,3,14,5,1,0,0,0,0,0,0,0,0,0,0,3
OCONTO ,CITY OF OCONTO,CITY OF OCONTO Wards 1-7,Recount,2015,1179,737,7,62,20,1,1,0,5,0,0,0,0,0,0,0,3
OCONTO ,CITY OF OCONTO FALLS,CITY OF OCONTO FALLS Wards 1-5,Recount,1236,786,375,7,53,9,0,0,0,1,1,0,0,0,0,0,0,4
OCONTO ,CITY OF OCONTO FALLS,CITY OF OCONTO FALLS Ward 6,Recount,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ONEIDA ,TOWN OF CASSIAN,TOWN OF CASSIAN Wards 1-2,Recount,685,393,250,4,22,7,1,0,0,0,0,0,0,0,0,0,0,8
ONEIDA ,TOWN OF CRESCENT,TOWN OF CRESCENT Wards 1-3,Recount,1298,712,525,4,37,4,1,2,0,5,0,0,0,0,0,0,0,8
ONEIDA ,TOWN OF ENTERPRISE,TOWN OF ENTERPRISE Ward 1,Recount,229,147,72,2,5,2,0,0,0,0,0,0,0,0,0,0,0,1
ONEIDA ,TOWN OF HAZELHURST,TOWN OF HAZELHURST Wards 1-2,Recount,844,484,332,0,17,10,0,0,0,0,0,0,0,0,0,0,0,1
ONEIDA ,TOWN OF LAKE TOMAHAWK,TOWN OF LAKE TOMAHAWK Wards 1-2,Recount,648,399,224,2,16,1,0,0,0,4,0,0,0,0,0,0,0,2
ONEIDA ,TOWN OF LITTLE RICE,TOWN OF LITTLE RICE Ward 1,Recount,222,159,58,0,3,1,0,0,0,0,0,0,0,0,0,0,0,1
ONEIDA ,TOWN OF LYNNE,TOWN OF LYNNE Ward 1,Recount,81,56,20,0,2,1,0,1,0,0,0,0,0,0,0,0,0,1
ONEIDA ,TOWN OF MINOCQUA,TOWN OF MINOCQUA Wards 1-7,Recount,3089,1922,1026,12,78,20,0,1,0,5,0,0,0,0,0,0,0,25
ONEIDA ,TOWN OF MONICO,TOWN OF MONICO Ward 1,Recount,156,110,40,1,4,1,0,0,0,0,0,0,0,0,0,0,0,0
ONEIDA ,TOWN OF NEWBOLD,TOWN OF NEWBOLD Ward 1,Recount,237,145,83,2,3,2,0,0,0,2,0,0,0,0,0,0,0,0
ONEIDA ,TOWN OF NEWBOLD,TOWN OF NEWBOLD Wards 2-4,Recount,1505,820,587,10,61,11,0,0,0,3,0,0,0,0,0,0,0,13
ONEIDA ,TOWN OF NOKOMIS,TOWN OF NOKOMIS Ward 1-2,Recount,852,473,340,1,20,11,1,0,0,2,0,0,0,0,0,0,0,4
ONEIDA ,TOWN OF PELICAN,TOWN OF PELICAN Wards 1-4,Recount,1519,807,603,7,61,12,3,2,0,6,0,0,0,0,0,0,0,18
ONEIDA ,TOWN OF PIEHL,TOWN OF PIEHL Ward 1,Recount,50,32,17,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
ONEIDA ,TOWN OF PINE LAKE,TOWN OF PINE LAKE Ward 1-4,Recount,1623,852,658,8,66,16,1,1,0,10,0,0,0,0,0,0,0,11
ONEIDA ,TOWN OF SCHOEPKE,TOWN OF SCHOEPKE Ward 1,Recount,231,136,90,0,2,2,0,0,0,0,0,0,0,0,0,0,0,1
ONEIDA ,TOWN OF STELLA,TOWN OF STELLA Wards 1-2,Recount,376,200,156,2,9,5,0,0,0,1,0,0,0,0,0,0,0,3
ONEIDA ,TOWN OF SUGAR CAMP,TOWN OF SUGAR CAMP Wards 1-2,Recount,1141,717,361,3,43,5,1,0,3,3,0,0,0,0,0,0,0,5
ONEIDA ,TOWN OF THREE LAKES,TOWN OF THREE LAKES Wards 1-4,Recount,1572,1026,448,5,56,19,0,0,0,7,0,0,0,0,0,0,0,11
ONEIDA ,TOWN OF WOODBORO,TOWN OF WOODBORO Ward 1,Recount,534,292,196,6,31,1,2,1,0,1,0,0,0,0,0,0,0,4
ONEIDA ,TOWN OF WOODRUFF,TOWN OF WOODRUFF Ward 1-3,Recount,1285,746,483,4,31,10,0,0,0,1,0,0,0,0,0,0,0,10
ONEIDA ,CITY OF RHINELANDER,CITY OF RHINELANDER Ward 1,Recount,415,185,195,3,18,7,0,0,0,2,0,0,0,0,0,0,0,5
ONEIDA ,CITY OF RHINELANDER,CITY OF RHINELANDER Wards 2-3,Recount,434,207,198,4,13,7,0,1,0,1,0,0,0,0,0,0,0,3
ONEIDA ,CITY OF RHINELANDER,CITY OF RHINELANDER Wards 4-5,Recount,390,182,166,2,28,8,0,0,0,2,0,0,0,0,0,0,0,2
ONEIDA ,CITY OF RHINELANDER,CITY OF RHINELANDER Wards 6-7,Recount,388,175,173,0,22,8,1,0,0,4,0,0,1,0,0,0,0,4
ONEIDA ,CITY OF RHINELANDER,CITY OF RHINELANDER Wards 8-9,Recount,500,196,264,7,24,5,0,0,0,1,0,0,0,0,0,0,0,3
ONEIDA ,CITY OF RHINELANDER,CITY OF RHINELANDER Ward 10,Recount,405,198,171,2,22,5,1,0,0,0,0,0,0,0,0,0,0,6
ONEIDA ,CITY OF RHINELANDER,CITY OF RHINELANDER Wards 11-12,Recount,417,174,200,2,31,4,0,0,0,3,0,0,0,0,0,0,0,3
ONEIDA ,CITY OF RHINELANDER,CITY OF RHINELANDER Wards 13-14,Recount,405,187,173,2,26,13,0,0,0,0,0,0,0,0,0,0,0,4
OUTAGAMIE ,TOWN OF BLACK CREEK,TOWN OF BLACK CREEK Wards 1-2,Recount,683,460,194,5,17,5,0,0,0,2,0,0,0,0,0,0,0,0
OUTAGAMIE ,TOWN OF BOVINA,TOWN OF BOVINA Wards 1-2,Recount,632,427,184,2,17,2,0,0,0,0,0,0,0,0,0,0,0,0
OUTAGAMIE ,TOWN OF BUCHANAN,TOWN OF BUCHANAN Wards 1-10,Recount,3850,2110,1497,15,166,28,4,1,0,29,0,0,0,0,0,0,0,0
OUTAGAMIE ,TOWN OF CENTER,TOWN OF CENTER Wards 1-7,Recount,2114,1421,572,11,91,11,0,0,0,8,0,0,0,0,0,0,0,0
OUTAGAMIE ,TOWN OF CICERO,TOWN OF CICERO Wards 1-2,Recount,516,312,175,3,19,6,0,0,1,0,0,0,0,0,0,0,0,0
OUTAGAMIE ,TOWN OF DALE,TOWN OF DALE Wards 1-3,Recount,1590,1100,413,10,36,15,0,2,0,13,0,0,1,0,0,0,0,0
OUTAGAMIE ,TOWN OF DEER CREEK,TOWN OF DEER CREEK Ward 1,Recount,284,195,74,5,5,5,0,0,0,0,0,0,0,0,0,0,0,0
OUTAGAMIE ,TOWN OF ELLINGTON,TOWN OF ELLINGTON Wards 1-5,Recount,1662,1208,385,7,44,8,1,1,0,8,0,0,0,0,0,0,0,0
OUTAGAMIE ,TOWN OF FREEDOM,TOWN OF FREEDOM Wards 1-8,Recount,3260,2086,972,20,136,30,2,2,0,10,0,0,2,0,0,0,0,0
OUTAGAMIE ,TOWN OF GRAND CHUTE,TOWN OF GRAND CHUTE Wards 1-3,Recount,3026,1644,1194,18,132,24,2,0,1,11,0,0,0,0,0,0,0,0
