ELECTION,ELECTION,ELECTION,OFFICE TYPE,OFFICE,US CONGRESS,STATE SENATE,STATE ASSEMBLY,COURT OF APPEALS,COUNTYNO,COUNTY,MUNICIPALITY_TYPE,MUNICIPALITYNO,MUNICIPALITY,HINDI,ORDER,REPORTING UNIT,Joe Biden Barack Obama,Sarah Palin John McCain,Rosa Clemente Cynthia McKinney,Wayne A. Root Bob Barr,Stewart A. Alexander Brian Moore,Robert Moses Gloria LaRiva,Matt Gonzalez Ralph Nader,Darrell L. Castle Chuck Baldwin,David J. Klimisch Jeffrey J. Wamboldt,Scattering 
04-Nov-08,FALL,GENERAL,PRES,President,8,12,34,3,64,Vilas,Town,16,Manitowish Waters,64016,2,,212,297,1,1,0,0,4,0,0,1
04-Nov-08,FALL,GENERAL,PRES,President,8,12,34,3,64,Vilas,Town,18,Phelps,64018,2,Wards 1 & 2,361,443,0,1,0,0,6,0,0,3
04-Nov-08,FALL,GENERAL,PRES,President,8,12,34,3,64,Vilas,Town,20,Plum Lake,64020,2,Wards 1 & 2,176,189,2,1,0,0,0,0,0,1
04-Nov-08,FALL,GENERAL,PRES,President,8,12,34,3,64,Vilas,Town,22,Presque Isle,64022,2,,246,320,0,2,0,0,5,0,0,1
04-Nov-08,FALL,GENERAL,PRES,President,8,12,34,3,64,Vilas,Town,24,St Germain,64024,2,Wards 1 & 2,599,794,5,8,0,0,8,2,0,2
04-Nov-08,FALL,GENERAL,PRES,President,8,12,34,3,64,Vilas,Town,26,Washington,64026,3,Wards 1 - 3,486,531,1,1,0,0,8,0,0,3
04-Nov-08,FALL,GENERAL,PRES,President,8,12,34,3,64,Vilas,Town,28,Winchester,64028,2,,133,192,0,3,0,0,1,1,0,0
04-Nov-08,FALL,GENERAL,PRES,President,8,12,34,3,64,Vilas,City,221,Eagle River,64221,3,Wards 1 - 5,314,333,2,1,0,0,2,3,0,2
04-Nov-08,FALL,GENERAL,PRES,President,1,11,32,2,65,Walworth,Town,2,Bloomfield,65002,2,Wards 1 - 7,1262,1172,2,10,0,1,16,4,3,15
04-Nov-08,FALL,GENERAL,PRES,President,1,11,32,2,65,Walworth,Town,4,Darien,65004,2,Wards 1 - 6,368,460,2,2,0,0,5,2,1,1
04-Nov-08,FALL,GENERAL,PRES,President,1,11,32,2,65,Walworth,Town,6,Delavan,65006,2,Wards 1 - 6,1200,1412,1,6,0,0,13,3,2,8
04-Nov-08,FALL,GENERAL,PRES,President,1,28,83,2,65,Walworth,Town,8,East Troy,65008,3,Wards 1 - 7,835,1613,4,5,1,0,11,4,1,7
04-Nov-08,FALL,GENERAL,PRES,President,1,11,32,2,65,Walworth,Town,10,Geneva,65010,3,Wards 1 - 8,1136,1288,3,5,0,0,7,6,1,3
04-Nov-08,FALL,GENERAL,PRES,President,1,11,31,2,65,Walworth,Town,12,Lafayette,65012,2,Wards 1 - 4,439,759,1,2,0,0,3,1,1,3
04-Nov-08,FALL,GENERAL,PRES,President,1,11,31,2,65,Walworth,Town,14,La Grange,65014,2,Wards 1 - 3,554,796,0,1,0,0,10,9,0,2
04-Nov-08,FALL,GENERAL,PRES,President,1,11,32,2,65,Walworth,Town,16,Linn,65016,3,"Wards 1, 2 & 4",423,548,2,3,0,0,6,1,1,2
04-Nov-08,FALL,GENERAL,PRES,President,1,11,32,2,65,Walworth,Town,16,Linn,65016,4,Wards 3 & 5,115,136,0,1,0,0,4,0,0,0
04-Nov-08,FALL,GENERAL,PRES,President,1,11,32,2,65,Walworth,Town,18,Lyons,65018,2,Wards 1 - 6,826,1066,6,6,0,0,9,5,2,7
04-Nov-08,FALL,GENERAL,PRES,President,1,15,45,2,65,Walworth,Town,20,Richmond,65020,2,Wards 1 - 3,497,490,2,2,0,0,5,0,0,1
04-Nov-08,FALL,GENERAL,PRES,President,1,11,32,2,65,Walworth,Town,22,Sharon,65022,2,,202,260,0,1,0,0,3,1,0,0
04-Nov-08,FALL,GENERAL,PRES,President,1,11,31,2,65,Walworth,Town,24,Spring Prairie,65024,2,Wards 1 - 4,442,801,1,3,0,0,6,2,0,1
04-Nov-08,FALL,GENERAL,PRES,President,1,11,31,2,65,Walworth,Town,26,Sugar Creek,65026,2,Wards 1 - 5,997,1166,1,2,0,0,12,6,2,10
04-Nov-08,FALL,GENERAL,PRES,President,1,11,31,2,65,Walworth,Town,28,Troy,65028,2,Wards 1 - 3,566,876,0,2,1,0,5,6,0,2
04-Nov-08,FALL,GENERAL,PRES,President,1,11,32,2,65,Walworth,Town,30,Walworth,65030,2,Wards 1 - 4,350,539,1,0,0,0,6,5,0,0
04-Nov-08,FALL,GENERAL,PRES,President,1,15,43,2,65,Walworth,Town,32,Whitewater,65032,3,Wards 1 - 4,384,442,0,2,0,0,8,2,0,0
04-Nov-08,FALL,GENERAL,PRES,President,1,11,32,2,65,Walworth,Village,116,Darien,65116,2,Wards 1 & 2,338,287,1,3,0,0,2,0,1,1
04-Nov-08,FALL,GENERAL,PRES,President,1,28,83,2,65,Walworth,Village,121,East Troy,65121,4,Wards 1 - 7,893,1340,6,11,0,0,12,3,0,8
04-Nov-08,FALL,GENERAL,PRES,President,1,11,32,2,65,Walworth,Village,126,Fontana,65126,2,Wards 1 - 4,397,554,1,4,0,0,1,0,0,0
04-Nov-08,FALL,GENERAL,PRES,President,1,11,32,2,65,Walworth,Village,131,Genoa City,65131,2,Wards 1 - 3,646,595,3,4,1,0,8,0,1,2
04-Nov-08,FALL,GENERAL,PRES,President,1,28,83,2,65,Walworth,Village,153,Mukwonago,65153,3,Ward 9,25,23,0,0,0,0,0,0,0,0
04-Nov-08,FALL,GENERAL,PRES,President,1,11,32,2,65,Walworth,Village,181,Sharon,65181,2,Wards 1 & 2,362,294,2,2,0,0,5,1,0,5
04-Nov-08,FALL,GENERAL,PRES,President,1,11,32,2,65,Walworth,Village,191,Walworth,65191,2,Wards 1 - 3,559,627,3,3,0,1,12,4,1,4
04-Nov-08,FALL,GENERAL,PRES,President,1,11,32,2,65,Walworth,Village,192,Williams Bay,65192,3,Wards 1 - 4,592,813,0,1,0,0,10,7,0,3
04-Nov-08,FALL,GENERAL,PRES,President,1,22,66,2,65,Walworth,City,206,Burlington,65206,2,Ward 17,0,0,0,0,0,0,0,0,0,0
04-Nov-08,FALL,GENERAL,PRES,President,1,11,32,2,65,Walworth,City,216,Delavan,65216,3,Wards 1 - 12,1868,1459,5,4,1,0,29,12,3,8
04-Nov-08,FALL,GENERAL,PRES,President,1,11,31,2,65,Walworth,City,221,Elkhorn,65221,16,Wards 1 & 6,303,303,0,3,0,0,3,1,0,3
04-Nov-08,FALL,GENERAL,PRES,President,1,11,31,2,65,Walworth,City,221,Elkhorn,65221,17,Wards 2 & 3,265,177,0,0,0,0,3,0,0,1
04-Nov-08,FALL,GENERAL,PRES,President,1,11,31,2,65,Walworth,City,221,Elkhorn,65221,18,"Wards 4, 5 & 15",429,421,0,3,0,0,4,0,0,1
04-Nov-08,FALL,GENERAL,PRES,President,1,11,31,2,65,Walworth,City,221,Elkhorn,65221,19,Wards 7 & 8,374,408,1,0,0,0,2,1,0,5
04-Nov-08,FALL,GENERAL,PRES,President,1,11,31,2,65,Walworth,City,221,Elkhorn,65221,20,Wards 9 & 11,418,439,1,1,0,0,4,0,2,1
04-Nov-08,FALL,GENERAL,PRES,President,1,11,31,2,65,Walworth,City,221,Elkhorn,65221,21,"Wards 10, 12 & 13",425,387,1,0,0,0,6,0,0,1
04-Nov-08,FALL,GENERAL,PRES,President,1,11,32,2,65,Walworth,City,221,Elkhorn,65221,22,"Wards 14, 16 - 18",15,6,0,0,0,0,0,0,0,1
04-Nov-08,FALL,GENERAL,PRES,President,1,11,32,2,65,Walworth,City,246,Lake Geneva,65246,13,"Wards 1, 2, 12 & 18",507,350,1,5,0,0,6,2,0,3
04-Nov-08,FALL,GENERAL,PRES,President,1,11,32,2,65,Walworth,City,246,Lake Geneva,65246,14,"Wards 3, 4, 11, 16 & 24",357,311,1,3,0,0,8,1,0,0
04-Nov-08,FALL,GENERAL,PRES,President,1,11,32,2,65,Walworth,City,246,Lake Geneva,65246,15,"Wards 5, 6, 9, 10, 13, 14, 17, 19 - 23",589,444,2,4,0,0,8,1,0,2
04-Nov-08,FALL,GENERAL,PRES,President,1,11,32,2,65,Walworth,City,246,Lake Geneva,65246,16,"Wards 7, 8 & 15",360,297,1,4,0,0,2,0,0,5
04-Nov-08,FALL,GENERAL,PRES,President,2,15,43,2,65,Walworth,City,291,Whitewater,65291,6,Wards 1 & 2,999,625,4,8,0,0,11,3,0,6
04-Nov-08,FALL,GENERAL,PRES,President,2,15,43,2,65,Walworth,City,291,Whitewater,65291,7,Wards 3 & 4,804,451,0,8,1,1,6,1,1,4
04-Nov-08,FALL,GENERAL,PRES,President,2,15,43,2,65,Walworth,City,291,Whitewater,65291,8,Wards 5 & 6,954,548,2,3,1,1,1,0,0,12
04-Nov-08,FALL,GENERAL,PRES,President,2,15,43,2,65,Walworth,City,291,Whitewater,65291,9,Wards 7 & 8,1097,499,2,11,1,0,16,0,1,3
04-Nov-08,FALL,GENERAL,PRES,President,1,15,43,2,65,Walworth,City,291,Whitewater,65291,13,"Wards 12, 16 & 18",5,3,0,0,0,0,0,0,0,1
04-Nov-08,FALL,GENERAL,PRES,President,1,15,43,2,65,Walworth,City,291,Whitewater,65291,14,"Wards 13, 17 & 19",0,0,0,0,0,0,0,0,0,0
04-Nov-08,FALL,GENERAL,PRES,President,7,25,75,3,66,Washburn,Town,2,Barronett,66002,2,Wards 1 & 2,131,103,1,0,0,1,3,0,0,0
04-Nov-08,FALL,GENERAL,PRES,President,7,25,75,3,66,Washburn,Town,4,Bashaw,66004,2,Wards 1 - 3,273,307,0,1,1,0,1,1,0,0
04-Nov-08,FALL,GENERAL,PRES,President,7,25,73,3,66,Washburn,Town,6,Bass Lake,66006,2,,103,159,1,0,1,0,2,0,1,0
04-Nov-08,FALL,GENERAL,PRES,President,7,25,75,3,66,Washburn,Town,8,Beaver Brook,66008,2,Wards 1 - 3,192,192,0,0,0,0,3,2,0,0
04-Nov-08,FALL,GENERAL,PRES,President,7,25,75,3,66,Washburn,Town,10,Birchwood,66010,2,Wards 1 & 2,143,199,0,1,0,0,0,0,0,0
04-Nov-08,FALL,GENERAL,PRES,President,7,25,73,3,66,Washburn,Town,12,Brooklyn,66012,2,,93,74,0,2,0,0,0,0,0,0
04-Nov-08,FALL,GENERAL,PRES,President,7,25,73,3,66,Washburn,Town,14,Casey,66014,2,,144,166,0,1,0,0,1,0,0,0
04-Nov-08,FALL,GENERAL,PRES,President,7,25,73,3,66,Washburn,Town,16,Chicog,66016,2,Wards 1 & 2,108,66,0,0,0,0,1,1,0,0
04-Nov-08,FALL,GENERAL,PRES,President,7,25,73,3,66,Washburn,Town,18,Crystal,66018,2,Wards 1 & 2,74,88,0,0,0,0,0,1,0,0
04-Nov-08,FALL,GENERAL,PRES,President,7,25,73,3,66,Washburn,Town,20,Evergreen,66020,2,Wards 1 & 2,322,302,0,1,0,0,2,2,0,1
04-Nov-08,FALL,GENERAL,PRES,President,7,25,73,3,66,Washburn,Town,22,Frog Creek,66022,2,,47,33,2,0,0,0,1,0,0,0
04-Nov-08,FALL,GENERAL,PRES,President,7,25,73,3,66,Washburn,Town,24,Gull Lake,66024,2,,63,47,0,0,0,0,1,0,0,1
04-Nov-08,FALL,GENERAL,PRES,President,7,25,75,3,66,Washburn,Town,26,Long Lake,66026,2,,249,183,0,1,0,0,4,1,0,0
04-Nov-08,FALL,GENERAL,PRES,President,7,25,75,3,66,Washburn,Town,28,Madge,66028,2,Wards 1 - 3,188,156,0,1,0,0,1,0,0,0
04-Nov-08,FALL,GENERAL,PRES,President,7,25,73,3,66,Washburn,Town,30,Minong,66030,2,Wards 1 & 2,290,255,0,1,1,0,1,1,0,0
04-Nov-08,FALL,GENERAL,PRES,President,7,25,75,3,66,Washburn,Town,32,Sarona,66032,2,,103,99,1,0,0,0,0,0,1,0
04-Nov-08,FALL,GENERAL,PRES,President,7,25,75,3,66,Washburn,Town,34,Spooner,66034,2,Wards 1 - 3,199,214,0,3,0,0,1,0,0,2
04-Nov-08,FALL,GENERAL,PRES,President,7,25,73,3,66,Washburn,Town,36,Springbrook,66036,2,,126,126,0,0,0,0,3,0,0,3
04-Nov-08,FALL,GENERAL,PRES,President,7,25,73,3,66,Washburn,Town,38,Stinnett,66038,2,,52,67,0,0,0,0,0,3,0,0
04-Nov-08,FALL,GENERAL,PRES,President,7,25,75,3,66,Washburn,Town,40,Stone Lake,66040,2,,126,152,0,2,0,0,2,0,0,0
04-Nov-08,FALL,GENERAL,PRES,President,7,25,73,3,66,Washburn,Town,42,Trego,66042,2,Wards 1 - 3,271,255,1,1,0,0,3,4,0,0
04-Nov-08,FALL,GENERAL,PRES,President,7,25,75,3,66,Washburn,Village,106,Birchwood,66106,2,,137,108,1,1,1,0,0,0,0,0
04-Nov-08,FALL,GENERAL,PRES,President,7,25,73,3,66,Washburn,Village,151,Minong,66151,2,,142,80,0,2,0,0,3,1,0,0
04-Nov-08,FALL,GENERAL,PRES,President,7,25,75,3,66,Washburn,City,281,Spooner,66281,12,Wards 1 - 4,692,546,1,5,1,0,4,2,1,1
04-Nov-08,FALL,GENERAL,PRES,President,7,25,75,3,66,Washburn,City,282,Shell Lake,66282,5,Wards 1 & 2,425,326,2,4,1,0,3,0,0,2
04-Nov-08,FALL,GENERAL,PRES,President,5,20,58,2,67,Washington,Town,2,Addison,67002,2,Wards 1 - 6,561,1414,2,6,0,0,8,1,2,4
04-Nov-08,FALL,GENERAL,PRES,President,5,20,59,2,67,Washington,Town,4,Barton,67004,2,Wards 1 - 4,541,1071,3,1,1,0,7,3,0,2
04-Nov-08,FALL,GENERAL,PRES,President,5,33,99,2,67,Washington,Town,6,Erin,67006,2,Wards 1 - 4,713,1706,2,11,1,0,13,7,1,3
04-Nov-08,FALL,GENERAL,PRES,President,5,20,59,2,67,Washington,Town,8,Farmington,67008,2,Wards 1 - 4,614,1513,4,2,1,0,10,2,0,2
04-Nov-08,FALL,GENERAL,PRES,President,5,8,24,2,67,Washington,Town,10,Germantown,67010,2,,41,111,0,0,0,0,3,0,0,0
04-Nov-08,FALL,GENERAL,PRES,President,5,33,99,2,67,Washington,Town,12,Hartford,67012,2,Wards 1 - 4 & 6,521,1061,3,3,0,0,8,2,0,4
04-Nov-08,FALL,GENERAL,PRES,President,5,20,58,2,67,Washington,Town,12,Hartford,67012,3,Ward 5,175,334,0,0,0,0,1,1,0,2
04-Nov-08,FALL,GENERAL,PRES,President,5,20,58,2,67,Washington,Town,14,Jackson,67014,2,Wards 1 - 5,638,1918,2,6,0,0,18,3,1,3
04-Nov-08,FALL,GENERAL,PRES,President,5,20,59,2,67,Washington,Town,16,Kewaskum,67016,2,Wards 1 & 2,193,459,0,3,0,0,3,2,0,3
04-Nov-08,FALL,GENERAL,PRES,President,5,20,58,2,67,Washington,Town,18,Polk,67018,3,"Wards 1 - 4, 6 & 7",586,1408,3,1,0,0,7,1,1,2
04-Nov-08,FALL,GENERAL,PRES,President,5,33,99,2,67,Washington,Town,18,Polk,67018,4,Ward 5,104,331,4,3,0,0,2,0,0,1
04-Nov-08,FALL,GENERAL,PRES,President,5,20,60,2,67,Washington,Town,22,Trenton,67022,2,"Wards 1, 2, 5 - 7",668,1520,4,6,0,0,15,3,0,3
04-Nov-08,FALL,GENERAL,PRES,President,5,20,58,2,67,Washington,Town,22,Trenton,67022,3,Wards 3 & 4,197,425,0,4,0,0,7,0,0,0
04-Nov-08,FALL,GENERAL,PRES,President,5,20,59,2,67,Washington,Town,24,Wayne,67024,2,Wards 1 - 3,332,834,2,2,0,0,4,2,0,1
04-Nov-08,FALL,GENERAL,PRES,President,5,20,58,2,67,Washington,Town,26,West Bend,67026,2,Wards 1 - 9,926,2091,5,4,0,0,12,1,0,5
04-Nov-08,FALL,GENERAL,PRES,President,5,8,24,2,67,Washington,Village,131,Germantown,67131,5,"Wards 1, 7, 15 - 17",1157,2493,2,6,0,0,14,1,0,8
04-Nov-08,FALL,GENERAL,PRES,President,5,8,24,2,67,Washington,Village,131,Germantown,67131,6,"Wards 2, 4 - 6",1126,1477,1,15,5,2,12,2,3,13
04-Nov-08,FALL,GENERAL,PRES,President,5,8,24,2,67,Washington,Village,131,Germantown,67131,7,"Wards 3, 8 - 10 & 18",1032,1758,1,7,0,0,22,2,0,3
04-Nov-08,FALL,GENERAL,PRES,President,5,8,24,2,67,Washington,Village,131,Germantown,67131,8,Wards 11 - 14,919,1782,2,10,0,0,11,2,2,6
04-Nov-08,FALL,GENERAL,PRES,President,5,20,58,2,67,Washington,Village,141,Jackson,67141,5,Wards 1 - 12,1205,2300,4,15,0,0,16,6,1,14
04-Nov-08,FALL,GENERAL,PRES,President,5,20,59,2,67,Washington,Village,142,Kewaskum,67142,2,Wards 1 - 4 & 6,762,1276,2,4,0,0,16,5,1,4
04-Nov-08,FALL,GENERAL,PRES,President,5,20,60,2,67,Washington,Village,161,Newburg,67161,2,Wards 1 & 2,191,387,0,1,0,0,4,0,1,1
04-Nov-08,FALL,GENERAL,PRES,President,5,33,99,2,67,Washington,Village,166,Richfield,67166,1,Ward 1,271,705,2,1,0,0,3,0,0,0
04-Nov-08,FALL,GENERAL,PRES,President,5,33,99,2,67,Washington,Village,166,Richfield,67166,2,Wards 2 - 4,468,1137,3,1,1,0,1,3,0,2
04-Nov-08,FALL,GENERAL,PRES,President,5,33,99,2,67,Washington,Village,166,Richfield,67166,3,Ward 5,143,310,0,3,0,0,1,2,0,1
04-Nov-08,FALL,GENERAL,PRES,President,5,8,24,2,67,Washington,Village,166,Richfield,67166,4,"Wards 6, 12 & 13",446,1104,5,4,0,1,10,2,0,0
04-Nov-08,FALL,GENERAL,PRES,President,5,8,24,2,67,Washington,Village,166,Richfield,67166,5,Wards 7 & 11,289,692,6,4,0,0,4,3,1,1
04-Nov-08,FALL,GENERAL,PRES,President,5,8,24,2,67,Washington,Village,166,Richfield,67166,6,Ward 8,180,556,1,2,0,0,2,1,0,2
04-Nov-08,FALL,GENERAL,PRES,President,5,33,99,2,67,Washington,Village,166,Richfield,67166,7,Wards 9 & 10,292,662,2,1,0,0,7,1,1,0
04-Nov-08,FALL,GENERAL,PRES,President,5,20,58,2,67,Washington,Village,181,Slinger,67181,5,Wards 1 - 8 & 10,936,1539,0,4,0,0,11,1,1,9
04-Nov-08,FALL,GENERAL,PRES,President,5,33,99,2,67,Washington,Village,181,Slinger,67181,6,Ward 9,10,95,0,0,0,0,0,0,0,0
04-Nov-08,FALL,GENERAL,PRES,President,5,33,99,2,67,Washington,City,236,Hartford,67236,17,"Wards 1 - 8, 18, 24, 25, 29, 32, 36 & 37",1121,1687,7,10,1,1,18,2,1,6
04-Nov-08,FALL,GENERAL,PRES,President,5,33,99,2,67,Washington,City,236,Hartford,67236,20,"Wards 9 - 11, 23, 31, 38 & 42",796,1154,2,8,1,1,12,4,1,3
04-Nov-08,FALL,GENERAL,PRES,President,5,33,99,2,67,Washington,City,236,Hartford,67236,22,"Wards 12 - 15, 17, 19 - 22, 26 - 28, 30, 33 - 35, 40 & 41",910,1242,4,11,0,0,12,1,0,4
04-Nov-08,FALL,GENERAL,PRES,President,5,8,23,2,67,Washington,City,251,Milwaukee,67251,2,Ward 262,0,0,0,0,0,0,0,0,0,0
04-Nov-08,FALL,GENERAL,PRES,President,5,20,58,2,67,Washington,City,291,West Bend,67291,28,Wards 1 & 12,874,1216,1,3,0,1,6,1,1,1
04-Nov-08,FALL,GENERAL,PRES,President,5,20,58,2,67,Washington,City,291,West Bend,67291,29,"Wards 2, 3 & 5",802,923,4,3,0,0,21,6,0,4
04-Nov-08,FALL,GENERAL,PRES,President,5,20,58,2,67,Washington,City,291,West Bend,67291,31,"Wards 4, 11, 22 & 29",754,919,4,2,0,0,9,2,2,5
04-Nov-08,FALL,GENERAL,PRES,President,5,20,58,2,67,Washington,City,291,West Bend,67291,33,"Wards 6, 7, 24, 31 & 35",865,1395,2,6,0,0,4,3,0,3
04-Nov-08,FALL,GENERAL,PRES,President,5,20,58,2,67,Washington,City,291,West Bend,67291,34,Wards 8 - 10,981,1410,1,4,0,0,18,6,0,7
04-Nov-08,FALL,GENERAL,PRES,President,5,20,58,2,67,Washington,City,291,West Bend,67291,37,Wards 13 - 15,825,1130,2,7,0,0,12,3,2,5
04-Nov-08,FALL,GENERAL,PRES,President,5,20,58,2,67,Washington,City,291,West Bend,67291,39,"Wards 16, 18 & 21",678,938,3,3,0,1,12,2,1,4
04-Nov-08,FALL,GENERAL,PRES,President,5,20,58,2,67,Washington,City,291,West Bend,67291,40,"Wards 17, 19, 20, 23, 25 & 26",872,1243,3,5,0,0,17,1,0,5
04-Nov-08,FALL,GENERAL,PRES,President,5,20,59,2,67,Washington,City,291,West Bend,67291,41,Ward 27,0,0,0,0,0,0,0,0,0,0
04-Nov-08,FALL,GENERAL,PRES,President,5,20,60,2,67,Washington,City,291,West Bend,67291,42,Wards 28 & 34,0,0,0,0,0,0,0,0,0,0
04-Nov-08,FALL,GENERAL,PRES,President,5,20,59,2,67,Washington,City,291,West Bend,67291,43,Ward 30,4,2,0,1,0,0,0,0,0,1
04-Nov-08,FALL,GENERAL,PRES,President,5,20,59,2,67,Washington,City,291,West Bend,67291,45,Ward 32,0,1,0,0,0,0,0,0,0,0
04-Nov-08,FALL,GENERAL,PRES,President,5,20,59,2,67,Washington,City,291,West Bend,67291,46,Wards 33 & 36,0,0,0,0,0,0,0,0,0,0
04-Nov-08,FALL,GENERAL,PRES,President,5,33,98,2,68,Waukesha,Town,2,Brookfield,68002,10,Wards 1 & 4,360,529,2,1,0,0,0,1,0,3
04-Nov-08,FALL,GENERAL,PRES,President,5,33,98,2,68,Waukesha,Town,2,Brookfield,68002,11,Wards 2 & 8,231,292,1,1,0,0,2,0,0,0
04-Nov-08,FALL,GENERAL,PRES,President,5,33,98,2,68,Waukesha,Town,2,Brookfield,68002,12,Wards 3 & 6,439,761,0,4,0,0,3,1,0,0
04-Nov-08,FALL,GENERAL,PRES,President,5,33,98,2,68,Waukesha,Town,2,Brookfield,68002,13,Wards 5 & 7,305,571,0,0,0,0,3,0,1,0
04-Nov-08,FALL,GENERAL,PRES,President,5,33,98,2,68,Waukesha,Town,2,Brookfield,68002,14,Wards 9 & 10,247,412,1,2,0,0,3,1,1,0
04-Nov-08,FALL,GENERAL,PRES,President,5,11,33,2,68,Waukesha,Town,4,Delafield,68004,5,"Wards 1, 2, 5 & 6",521,1307,1,6,0,0,5,0,0,4
04-Nov-08,FALL,GENERAL,PRES,President,5,11,33,2,68,Waukesha,Town,4,Delafield,68004,6,Wards 3 & 4,263,948,1,8,0,0,2,0,0,2
04-Nov-08,FALL,GENERAL,PRES,President,5,11,33,2,68,Waukesha,Town,4,Delafield,68004,7,Wards 7 & 8,249,651,0,0,0,0,2,0,0,2
04-Nov-08,FALL,GENERAL,PRES,President,5,11,33,2,68,Waukesha,Town,4,Delafield,68004,8,Wards 9 - 11,421,861,0,1,0,0,4,2,0,2
04-Nov-08,FALL,GENERAL,PRES,President,1,11,31,2,68,Waukesha,Town,6,Eagle,68006,2,Wards 1 - 4,666,1343,1,1,0,0,7,6,1,1
04-Nov-08,FALL,GENERAL,PRES,President,5,11,33,2,68,Waukesha,Town,8,Genesee,68008,9,"Wards 1, 2 & 5",426,952,2,2,0,0,5,0,0,6
04-Nov-08,FALL,GENERAL,PRES,President,5,11,33,2,68,Waukesha,Town,8,Genesee,68008,10,Wards 3 & 4,363,763,1,2,0,0,4,2,0,0
04-Nov-08,FALL,GENERAL,PRES,President,5,11,33,2,68,Waukesha,Town,8,Genesee,68008,11,"Wards 6, 9 & 10",411,885,0,5,0,0,3,1,1,0
04-Nov-08,FALL,GENERAL,PRES,President,5,11,33,2,68,Waukesha,Town,8,Genesee,68008,12,Wards 7 & 8,356,677,0,0,0,0,6,2,0,2
04-Nov-08,FALL,GENERAL,PRES,President,5,33,99,2,68,Waukesha,Town,10,Lisbon,68010,8,"Wards 1, 9, 10 & 12",699,1403,3,4,0,0,10,7,0,0
04-Nov-08,FALL,GENERAL,PRES,President,5,33,99,2,68,Waukesha,Town,10,Lisbon,68010,9,"Wards 2, 3 & 11",506,967,1,1,0,0,10,3,1,6
04-Nov-08,FALL,GENERAL,PRES,President,5,33,98,2,68,Waukesha,Town,10,Lisbon,68010,10,Ward 4,114,228,0,1,0,0,4,0,0,0
04-Nov-08,FALL,GENERAL,PRES,President,5,33,98,2,68,Waukesha,Town,10,Lisbon,68010,11,Wards 5 - 7,518,1118,0,5,0,0,7,2,0,1
04-Nov-08,FALL,GENERAL,PRES,President,5,33,99,2,68,Waukesha,Town,10,Lisbon,68010,12,Ward 8,165,452,1,0,0,0,0,0,0,2
04-Nov-08,FALL,GENERAL,PRES,President,5,33,99,2,68,Waukesha,Town,14,Merton,68014,9,Wards 1 - 3,523,1351,1,5,0,0,7,1,0,0
04-Nov-08,FALL,GENERAL,PRES,President,5,33,99,2,68,Waukesha,Town,14,Merton,68014,10,Wards 4 - 6,472,1133,2,0,0,0,5,0,0,1
04-Nov-08,FALL,GENERAL,PRES,President,5,33,99,2,68,Waukesha,Town,14,Merton,68014,11,Wards 7 - 9,439,1357,1,4,0,0,7,1,0,2
04-Nov-08,FALL,GENERAL,PRES,President,1,11,33,2,68,Waukesha,Town,16,Mukwonago,68016,7,"Wards 1, 2, 4 - 10",1259,3040,3,10,0,0,17,4,2,4
04-Nov-08,FALL,GENERAL,PRES,President,1,28,83,2,68,Waukesha,Town,16,Mukwonago,68016,8,Ward 3,141,321,0,1,0,0,0,1,0,0
04-Nov-08,FALL,GENERAL,PRES,President,5,13,38,2,68,Waukesha,Town,22,Oconomowoc,68022,4,"Wards 1, 2 & 4",623,1351,2,8,0,0,5,2,0,1
04-Nov-08,FALL,GENERAL,PRES,President,5,13,38,2,68,Waukesha,Town,22,Oconomowoc,68022,5,"Wards 3, 6 & 7",582,1100,1,1,0,0,9,1,0,2
04-Nov-08,FALL,GENERAL,PRES,President,5,13,38,2,68,Waukesha,Town,22,Oconomowoc,68022,6,"Wards 5, 8 & 9",494,1101,0,3,1,0,5,3,0,0
04-Nov-08,FALL,GENERAL,PRES,President,5,11,31,2,68,Waukesha,Town,24,Ottawa,68024,2,Wards 1 - 5,838,1565,2,10,0,0,9,7,0,5
04-Nov-08,FALL,GENERAL,PRES,President,5,11,31,2,68,Waukesha,Town,28,Summit,68028,3,Wards 1 - 3,487,945,3,4,1,0,7,3,0,2
04-Nov-08,FALL,GENERAL,PRES,President,5,11,31,2,68,Waukesha,Town,28,Summit,68028,4,Wards 4 - 6,510,1124,2,5,0,0,3,4,0,3
04-Nov-08,FALL,GENERAL,PRES,President,1,28,83,2,68,Waukesha,Town,30,Vernon,68030,5,"Wards 1, 6 - 10",998,2034,4,6,0,0,15,5,1,8
04-Nov-08,FALL,GENERAL,PRES,President,1,28,83,2,68,Waukesha,Town,30,Vernon,68030,6,Wards 2 - 5,592,1267,0,4,0,0,5,1,1,3
04-Nov-08,FALL,GENERAL,PRES,President,5,33,97,2,68,Waukesha,Town,32,Waukesha,68032,10,Wards 1 & 4,272,534,1,4,0,0,0,5,1,1
04-Nov-08,FALL,GENERAL,PRES,President,5,33,97,2,68,Waukesha,Town,32,Waukesha,68032,11,Wards 2 & 5,334,577,0,1,0,1,3,1,0,2
04-Nov-08,FALL,GENERAL,PRES,President,5,11,33,2,68,Waukesha,Town,32,Waukesha,68032,12,Ward 3,204,395,0,1,0,0,5,1,0,0
04-Nov-08,FALL,GENERAL,PRES,President,5,28,84,2,68,Waukesha,Town,32,Waukesha,68032,13,Ward 6,210,267,2,0,0,1,3,0,0,0
